Seed,Gen,MaxFitness,MinFitness,AvgFitness
2,1,0.129525,0.0443226,0.0637839
2,2,0.128688,0.0579463,0.0820907
2,3,0.154413,0.0890566,0.120347
2,4,0.160305,0.126641,0.132114
2,5,0.171369,0.129884,0.13972
2,6,0.18421,0.136814,0.152223
2,7,0.181232,0.146674,0.163041
2,8,0.190258,0.167335,0.172291
2,9,0.213925,0.170285,0.177785
2,10,0.215295,0.176762,0.188922
2,11,0.224189,0.190101,0.206472
2,12,0.233739,0.209739,0.217805
2,13,0.244783,0.21727,0.226511
2,14,0.246594,0.225117,0.231872
2,15,0.254742,0.228395,0.236375
2,16,0.279989,0.237225,0.246349
2,17,0.26611,0.243989,0.252211
2,18,0.285761,0.252139,0.257691
2,19,0.299269,0.255488,0.264461
2,20,0.335405,0.260857,0.273525
2,21,0.326138,0.27219,0.28452
2,22,0.378988,0.283321,0.301118
2,23,0.377439,0.302701,0.321995
2,24,0.400511,0.326188,0.353054
2,25,0.440915,0.361838,0.382873
2,26,0.462091,0.377854,0.39305
2,27,0.471422,0.388117,0.400713
2,28,0.470105,0.392021,0.417528
2,29,0.479024,0.408254,0.445874
2,30,0.529635,0.451077,0.466329
2,31,0.534175,0.461613,0.481395
2,32,0.542146,0.476735,0.494013
2,33,0.570978,0.494702,0.512326
2,34,0.56873,0.509692,0.531483
2,35,0.612462,0.535326,0.550448
2,36,0.627084,0.54303,0.565989
2,37,0.609443,0.56141,0.577689
2,38,0.604322,0.574935,0.586384
2,39,0.617856,0.581652,0.593402
2,40,0.640127,0.589345,0.601955
2,41,0.679197,0.593598,0.606184
2,42,0.703577,0.59231,0.612969
2,43,0.710422,0.606588,0.630664
2,44,0.723438,0.616553,0.664672
2,45,0.739185,0.683649,0.701783
2,46,0.740893,0.69432,0.708674
2,47,0.747217,0.693047,0.71106
2,48,0.749514,0.704814,0.72104
2,49,0.750261,0.710908,0.726323
2,50,0.76443,0.707296,0.728998
2,51,0.792027,0.726026,0.7467
2,52,0.791787,0.729367,0.753745
2,53,0.810547,0.738172,0.760426
2,54,0.834471,0.763004,0.783793
2,55,0.865258,0.772493,0.796859
2,56,0.857202,0.795387,0.819781
2,57,0.868665,0.809417,0.832163
2,58,0.866932,0.816398,0.841339
2,59,0.877073,0.825972,0.845583
2,60,0.88969,0.827697,0.851
2,61,0.902823,0.841107,0.864765
2,62,0.901448,0.857017,0.875673
2,63,0.901337,0.859816,0.879266
2,64,0.903459,0.858715,0.878646
2,65,0.903962,0.856668,0.878994
2,66,0.901322,0.853603,0.875017
2,67,0.90534,0.865173,0.885772
2,68,0.919697,0.859342,0.883623
2,69,0.919373,0.857655,0.882213
2,70,0.908025,0.864497,0.885988
2,71,0.941748,0.872515,0.899787
2,72,0.943432,0.886624,0.91107
2,73,0.947799,0.901264,0.920708
2,74,0.941004,0.886099,0.910027
2,75,0.950671,0.885425,0.908751
2,76,0.947438,0.895735,0.918065
2,77,0.950683,0.899386,0.925856
2,78,0.948168,0.889514,0.916129
2,79,0.947451,0.891895,0.918298
2,80,0.949571,0.892459,0.918152
2,81,0.947825,0.901828,0.922747
2,82,0.952463,0.897755,0.919985
2,83,0.952445,0.891592,0.92221
2,84,0.953016,0.902,0.924934
2,85,0.952118,0.90027,0.927889
2,86,0.954019,0.897042,0.921848
2,87,0.958262,0.903358,0.927581
2,88,0.953318,0.901161,0.927459
2,89,0.95302,0.904647,0.927778
2,90,0.957543,0.890662,0.921101
2,91,0.957888,0.915185,0.932845
2,92,0.95797,0.908869,0.928165
2,93,0.961008,0.90769,0.932546
2,94,0.958814,0.905906,0.929586
2,95,0.959953,0.898144,0.928298
2,96,0.964599,0.907202,0.929731
2,97,0.96134,0.905416,0.931255
2,98,0.965758,0.903556,0.926726
2,99,0.963524,0.913261,0.934723
2,100,0.969024,0.914827,0.940317
3,0,0.0590626,0.0235014,0.0381478
3,1,0.0660725,0.0391155,0.0471874
3,2,0.070715,0.0479418,0.0564488
3,3,0.0811759,0.0584369,0.0638414
3,4,0.0815669,0.0631057,0.0679412
3,5,0.0918455,0.0662504,0.0724934
3,6,0.0987529,0.0712816,0.0764412
3,7,0.120919,0.0721819,0.0788816
3,8,0.120758,0.0774956,0.0840722
3,9,0.132835,0.0810544,0.0940981
3,10,0.148504,0.0890717,0.104803
3,11,0.196655,0.107308,0.122209
3,12,0.217227,0.11665,0.13756
3,13,0.220143,0.130448,0.169612
3,14,0.234619,0.194321,0.202953
3,15,0.25562,0.197445,0.214058
3,16,0.254992,0.214075,0.222366
3,17,0.29482,0.218517,0.236014
3,18,0.309343,0.238461,0.263122
3,19,0.317879,0.265355,0.282123
3,20,0.33778,0.287583,0.299841
3,21,0.382539,0.299782,0.312697
3,22,0.389857,0.308977,0.332089
3,23,0.413123,0.32601,0.370766
3,24,0.428956,0.37098,0.389259
3,25,0.433519,0.389198,0.403685
3,26,0.446949,0.393524,0.412276
3,27,0.470414,0.415977,0.431036
3,28,0.501912,0.424935,0.441549
3,29,0.615417,0.434774,0.452322
3,30,0.637194,0.444487,0.485636
3,31,0.637361,0.472913,0.525759
3,32,0.663061,0.50157,0.566868
3,33,0.639771,0.567524,0.609646
3,34,0.648348,0.613644,0.627284
3,35,0.668733,0.619078,0.630762
3,36,0.666377,0.618911,0.633144
3,37,0.681232,0.625655,0.640982
3,38,0.675498,0.630032,0.647644
3,39,0.686198,0.639729,0.656134
3,40,0.74241,0.647994,0.661149
3,41,0.745504,0.646662,0.669158
3,42,0.765753,0.661214,0.702682
3,43,0.799575,0.721909,0.744504
3,44,0.81164,0.744955,0.763605
3,45,0.818182,0.752747,0.77687
3,46,0.813908,0.769663,0.790155
3,47,0.830894,0.773667,0.793827
3,48,0.833114,0.777574,0.800337
3,49,0.83995,0.788297,0.809329
3,50,0.857395,0.80462,0.821597
3,51,0.854292,0.807317,0.828283
3,52,0.856803,0.810772,0.828464
3,53,0.861871,0.821711,0.839411
3,54,0.875399,0.815282,0.837583
3,55,0.875452,0.822336,0.840216
3,56,0.894044,0.823126,0.844751
3,57,0.880923,0.818456,0.841462
3,58,0.897781,0.827192,0.85124
3,59,0.890192,0.837924,0.861281
3,60,0.902306,0.839217,0.865694
3,61,0.914612,0.852403,0.876648
3,62,0.911744,0.856654,0.882029
3,63,0.921404,0.871038,0.887947
3,64,0.914521,0.855512,0.882496
3,65,0.916534,0.864899,0.891665
3,66,0.925455,0.868861,0.894022
3,67,0.93121,0.870855,0.895585
3,68,0.928035,0.869656,0.891855
3,69,0.920837,0.880436,0.900689
3,70,0.928509,0.878188,0.897458
3,71,0.927471,0.867492,0.898196
3,72,0.934777,0.883034,0.900877
3,73,0.940207,0.883159,0.907418
3,74,0.932259,0.885049,0.90804
3,75,0.93955,0.883454,0.906545
3,76,0.931247,0.888729,0.910153
3,77,0.938688,0.892459,0.914386
3,78,0.93507,0.884803,0.909653
3,79,0.943142,0.879024,0.904232
3,80,0.939155,0.88567,0.909465
3,81,0.938763,0.888658,0.914413
3,82,0.941153,0.886737,0.909531
3,83,0.945048,0.893345,0.917145
3,84,0.94759,0.88983,0.915372
3,85,0.947034,0.892587,0.912996
3,86,0.948142,0.897494,0.918759
3,87,0.945411,0.902306,0.92281
3,88,0.948437,0.903414,0.924202
3,89,0.951152,0.908601,0.92461
3,90,0.953814,0.899977,0.927373
3,91,0.953391,0.901224,0.921832
3,92,0.950746,0.903942,0.929887
3,93,0.955262,0.905435,0.92837
3,94,0.953056,0.898037,0.926216
3,95,0.954641,0.899995,0.926929
3,96,0.954843,0.908288,0.930807
3,97,0.963039,0.91018,0.927881
3,98,0.95262,0.898505,0.923541
3,99,0.950055,0.901737,0.921546
3,100,0.955234,0.908015,0.928209
4,0,0.0803827,0.0234023,0.0418196
4,1,0.0860351,0.047828,0.0607423
4,2,0.086534,0.0548567,0.069515
4,3,0.1087,0.0724443,0.0809235
4,4,0.10883,0.0805327,0.0880661
4,5,0.118057,0.0873216,0.0950631
4,6,0.124259,0.0937471,0.103649
4,7,0.13508,0.102887,0.112989
4,8,0.159286,0.109784,0.122241
4,9,0.152472,0.122887,0.128664
4,10,0.15495,0.127179,0.134134
4,11,0.156604,0.13346,0.140721
4,12,0.170832,0.139087,0.148728
4,13,0.18169,0.145658,0.155178
4,14,0.212504,0.149666,0.16588
4,15,0.226283,0.166865,0.181489
4,16,0.229455,0.17367,0.199605
4,17,0.269682,0.204933,0.21973
4,18,0.271132,0.213196,0.23045
4,19,0.303644,0.227143,0.249012
4,20,0.313316,0.250005,0.270729
4,21,0.386318,0.264795,0.286891
4,22,0.389134,0.277399,0.313348
4,23,0.400895,0.312263,0.337779
4,24,0.400803,0.319845,0.369025
4,25,0.407581,0.377426,0.38634
4,26,0.422451,0.3823,0.392631
4,27,0.437527,0.385745,0.401636
4,28,0.442983,0.39901,0.420241
4,29,0.466253,0.412061,0.426728
4,30,0.474268,0.42478,0.433674
4,31,0.572045,0.42907,0.439283
4,32,0.482244,0.432811,0.442193
4,33,0.472284,0.436249,0.44735
4,34,0.494262,0.441643,0.458186
4,35,0.4928,0.447848,0.46662
4,36,0.498089,0.45792,0.470941
4,37,0.560031,0.469775,0.48444
4,38,0.574709,0.481899,0.494709
4,39,0.5864,0.489867,0.50685
4,40,0.582811,0.500292,0.536654
4,41,0.59458,0.54627,0.567925
4,42,0.613693,0.567797,0.585518
4,43,0.614628,0.582708,0.598524
4,44,0.635138,0.591785,0.603481
4,45,0.633694,0.591494,0.607491
4,46,0.637913,0.608773,0.621748
4,47,0.651889,0.617307,0.628982
4,48,0.653778,0.617379,0.634211
4,49,0.6601,0.621251,0.635629
4,50,0.664599,0.630739,0.643117
4,51,0.676533,0.635266,0.651056
4,52,0.680691,0.642829,0.657249
4,53,0.690264,0.65089,0.667301
4,54,0.706014,0.654413,0.672589
4,55,0.717673,0.666498,0.683404
4,56,0.748086,0.68106,0.703258
4,57,0.758624,0.692116,0.716894
4,58,0.787515,0.714185,0.738852
4,59,0.785444,0.732901,0.750507
4,60,0.791658,0.741391,0.76046
4,61,0.812416,0.75738,0.774181
4,62,0.827085,0.753184,0.777644
4,63,0.823316,0.771868,0.791096
4,64,0.824196,0.775581,0.800217
4,65,0.840287,0.797559,0.81477
4,66,0.853002,0.792633,0.810519
4,67,0.85187,0.793066,0.809646
4,68,0.858243,0.795288,0.820905
4,69,0.8531,0.806907,0.827748
4,70,0.862158,0.818338,0.835432
4,71,0.883035,0.820703,0.837239
4,72,0.875727,0.817427,0.837663
4,73,0.875284,0.82091,0.845748
4,74,0.898861,0.835627,0.853844
4,75,0.8916,0.836229,0.857361
4,76,0.906223,0.839236,0.865411
4,77,0.923536,0.850543,0.872781
4,78,0.922403,0.857405,0.881941
4,79,0.917459,0.866784,0.884553
4,80,0.923307,0.870595,0.891149
4,81,0.925097,0.875483,0.899128
4,82,0.925022,0.872934,0.895242
4,83,0.92891,0.870303,0.894966
4,84,0.934104,0.887797,0.906096
4,85,0.935584,0.890379,0.906748
4,86,0.931614,0.881237,0.904034
4,87,0.947142,0.878818,0.905755
4,88,0.957027,0.883005,0.910218
4,89,0.955506,0.885211,0.91171
4,90,0.956427,0.8933,0.915715
4,91,0.956941,0.891656,0.919913
4,92,0.95782,0.90165,0.9248
4,93,0.957658,0.909442,0.930898
4,94,0.955996,0.909069,0.933037
4,95,0.956377,0.910389,0.932518
4,96,0.958382,0.906623,0.930278
4,97,0.961573,0.906253,0.931986
4,98,0.95905,0.903825,0.931781
4,99,0.964205,0.919183,0.937354
4,100,0.963448,0.915669,0.937805
5,0,0.0814039,0.0196888,0.0387952
5,1,0.0818322,0.0374358,0.0550831
5,2,0.0879571,0.0580452,0.068715
5,3,0.103559,0.0672481,0.0757395
5,4,0.10402,0.0743705,0.0819346
5,5,0.11284,0.0809156,0.0882386
5,6,0.115689,0.0836894,0.0935453
5,7,0.142049,0.0934151,0.102711
5,8,0.144953,0.103323,0.114129
5,9,0.152288,0.111002,0.123831
5,10,0.172327,0.131064,0.142724
5,11,0.182043,0.140816,0.147915
5,12,0.200959,0.14435,0.15655
5,13,0.201392,0.15339,0.165392
5,14,0.203486,0.162617,0.175593
5,15,0.221275,0.174006,0.190139
5,16,0.25032,0.184933,0.202994
5,17,0.255536,0.203651,0.223768
5,18,0.256416,0.217428,0.23601
5,19,0.293281,0.240119,0.253712
5,20,0.323305,0.250703,0.264994
5,21,0.319391,0.257638,0.27746
5,22,0.336689,0.277988,0.300846
5,23,0.401926,0.306457,0.324013
5,24,0.461624,0.32168,0.356497
5,25,0.460685,0.351052,0.396105
5,26,0.486189,0.405553,0.432709
5,27,0.494953,0.418032,0.450058
5,28,0.499863,0.447955,0.465557
5,29,0.512225,0.467226,0.485601
5,30,0.535577,0.491096,0.501817
5,31,0.545406,0.497477,0.512285
5,32,0.543987,0.503761,0.517375
5,33,0.54954,0.510288,0.525327
5,34,0.558928,0.524423,0.536511
5,35,0.587315,0.530168,0.542072
5,36,0.560431,0.536018,0.545077
5,37,0.591727,0.541387,0.551004
5,38,0.602686,0.544084,0.559812
5,39,0.635666,0.551198,0.570945
5,40,0.645298,0.562985,0.584846
5,41,0.652581,0.585128,0.60456
5,42,0.661062,0.598282,0.620905
5,43,0.682359,0.61638,0.638423
5,44,0.686777,0.631332,0.651212
5,45,0.710856,0.648609,0.668811
5,46,0.729988,0.668034,0.690419
5,47,0.746668,0.676439,0.699121
5,48,0.746023,0.685264,0.70548
5,49,0.755667,0.699829,0.720833
5,50,0.759107,0.711971,0.731524
5,51,0.765547,0.722827,0.738585
5,52,0.779463,0.724206,0.741614
5,53,0.766457,0.730529,0.7487
5,54,0.803771,0.731406,0.754435
5,55,0.80954,0.749764,0.766508
5,56,0.813396,0.753401,0.775191
5,57,0.806237,0.761039,0.781318
5,58,0.816444,0.769643,0.786379
5,59,0.819748,0.770468,0.78915
5,60,0.821116,0.774652,0.793188
5,61,0.822737,0.774645,0.797536
5,62,0.821718,0.782584,0.798764
5,63,0.822725,0.781949,0.804846
5,64,0.82704,0.780984,0.802013
5,65,0.835356,0.786674,0.804732
5,66,0.846866,0.79515,0.812417
5,67,0.842823,0.790433,0.809903
5,68,0.84678,0.793025,0.815492
5,69,0.83473,0.797353,0.812296
5,70,0.848255,0.803553,0.819691
5,71,0.847302,0.806424,0.820157
5,72,0.859901,0.801582,0.824772
5,73,0.845542,0.809468,0.823438
5,74,0.882002,0.80428,0.828584
5,75,0.881591,0.816332,0.83877
5,76,0.894354,0.828322,0.853719
5,77,0.892314,0.8428,0.863252
5,78,0.905074,0.853855,0.87044
5,79,0.898968,0.857326,0.874557
5,80,0.90482,0.864309,0.882907
5,81,0.90859,0.856542,0.88012
5,82,0.906482,0.855926,0.875643
5,83,0.912259,0.859791,0.883487
5,84,0.908674,0.865877,0.885674
5,85,0.911724,0.860914,0.882825
5,86,0.924142,0.865479,0.889981
5,87,0.930764,0.866836,0.889392
5,88,0.934936,0.883568,0.905041
5,89,0.937452,0.877656,0.905383
5,90,0.944139,0.888862,0.914224
5,91,0.945581,0.891302,0.916062
5,92,0.948729,0.893112,0.917444
5,93,0.94643,0.901209,0.926541
5,94,0.94856,0.885809,0.915399
5,95,0.948622,0.896823,0.918934
5,96,0.948913,0.897437,0.92285
5,97,0.950986,0.909144,0.92678
5,98,0.94702,0.892599,0.920148
5,99,0.946395,0.898771,0.921719
5,100,0.945513,0.893986,0.918994
6,0,0.0898961,0.0221628,0.0441416
6,1,0.0891386,0.0493812,0.0613699
6,2,0.106201,0.062055,0.0746429
6,3,0.111705,0.073625,0.0834384
6,4,0.129808,0.0806179,0.0912124
6,5,0.131538,0.0893854,0.102113
6,6,0.16659,0.101725,0.115578
6,7,0.171459,0.111797,0.127227
6,8,0.173363,0.130785,0.143835
6,9,0.18017,0.135684,0.154092
6,10,0.193882,0.14784,0.163787
6,11,0.20773,0.163812,0.173821
6,12,0.2076,0.173322,0.183538
6,13,0.211845,0.190898,0.198054
6,14,0.21229,0.198338,0.203725
6,15,0.214785,0.201908,0.207032
6,16,0.237186,0.206966,0.211482
6,17,0.248139,0.210238,0.214705
6,18,0.248169,0.213127,0.220232
6,19,0.25455,0.215601,0.223988
6,20,0.257326,0.220588,0.230696
6,21,0.283602,0.226683,0.240557
6,22,0.27801,0.239448,0.252686
6,23,0.279078,0.24987,0.26203
6,24,0.315173,0.264573,0.273251
6,25,0.342457,0.272326,0.281675
6,26,0.343524,0.276763,0.295264
6,27,0.37372,0.294326,0.317316
6,28,0.404227,0.319744,0.335599
6,29,0.450253,0.335672,0.362344
6,30,0.451028,0.352528,0.396598
6,31,0.472008,0.400184,0.424373
6,32,0.471927,0.418516,0.43494
6,33,0.48506,0.431271,0.44769
6,34,0.529115,0.438567,0.458107
6,35,0.571363,0.450923,0.473127
6,36,0.520851,0.469121,0.486732
6,37,0.544724,0.485913,0.498777
6,38,0.551366,0.49644,0.511483
6,39,0.601014,0.503165,0.520295
6,40,0.590611,0.520091,0.537826
6,41,0.625275,0.531522,0.549998
6,42,0.644728,0.540523,0.563777
6,43,0.653062,0.568133,0.594114
6,44,0.652102,0.590052,0.61102
6,45,0.675046,0.60995,0.633143
6,46,0.674793,0.63091,0.647828
6,47,0.735769,0.640731,0.66085
6,48,0.727717,0.655225,0.677939
6,49,0.765862,0.678596,0.709298
6,50,0.796724,0.716881,0.744482
6,51,0.794624,0.742753,0.762282
6,52,0.803932,0.752908,0.772915
6,53,0.830504,0.757938,0.77889
6,54,0.84049,0.759759,0.781278
6,55,0.817846,0.764493,0.78675
6,56,0.837257,0.779148,0.801404
6,57,0.854748,0.791903,0.815211
6,58,0.872598,0.801639,0.824656
6,59,0.872657,0.802789,0.830505
6,60,0.897752,0.806351,0.831371
6,61,0.899202,0.824392,0.846218
6,62,0.902107,0.839568,0.861774
6,63,0.905738,0.851458,0.876401
6,64,0.903564,0.8595,0.878511
6,65,0.90665,0.858934,0.882058
6,66,0.905905,0.863454,0.887426
6,67,0.906933,0.859957,0.880644
6,68,0.90547,0.854264,0.879006
6,69,0.907225,0.862759,0.883501
6,70,0.905861,0.865021,0.883907
6,71,0.910522,0.857509,0.880246
6,72,0.908938,0.866319,0.884603
6,73,0.907817,0.857008,0.877585
6,74,0.907457,0.849885,0.878875
6,75,0.910427,0.853732,0.882277
6,76,0.90863,0.854177,0.880054
6,77,0.910532,0.866826,0.888852
6,78,0.916084,0.865713,0.885163
6,79,0.92828,0.863618,0.886488
6,80,0.935665,0.865508,0.885801
6,81,0.936737,0.865739,0.895313
6,82,0.93988,0.873088,0.903278
6,83,0.933878,0.883713,0.908057
6,84,0.938496,0.885022,0.909618
6,85,0.937702,0.890224,0.913457
6,86,0.941482,0.891401,0.916619
6,87,0.94499,0.894596,0.913394
6,88,0.94081,0.906278,0.92266
6,89,0.94675,0.891221,0.9143
6,90,0.945046,0.890885,0.916252
6,91,0.948639,0.887218,0.914382
6,92,0.951566,0.889128,0.911704
6,93,0.948427,0.886312,0.908267
6,94,0.950256,0.896385,0.919569
6,95,0.946394,0.893019,0.918856
6,96,0.948008,0.899539,0.92073
6,97,0.956659,0.898736,0.918555
6,98,0.950581,0.897395,0.91921
6,99,0.950058,0.889086,0.918954
6,100,0.951226,0.896152,0.918524
7,0,0.0831972,0.0209536,0.0409476
7,1,0.0836333,0.0447197,0.0530341
7,2,0.101451,0.0513506,0.0650432
7,3,0.106738,0.0692665,0.0841359
7,4,0.10627,0.0833804,0.0906198
7,5,0.126863,0.0899927,0.0977401
7,6,0.121052,0.0983641,0.104107
7,7,0.129847,0.102023,0.107233
7,8,0.130749,0.105667,0.113378
7,9,0.134356,0.111289,0.121994
7,10,0.155755,0.121569,0.127851
7,11,0.158229,0.126787,0.13541
7,12,0.177741,0.134138,0.14996
7,13,0.183318,0.155436,0.161003
7,14,0.197743,0.158155,0.167979
7,15,0.200906,0.168885,0.173784
7,16,0.218858,0.171487,0.179736
7,17,0.222614,0.178133,0.190105
7,18,0.223834,0.18683,0.200524
7,19,0.27439,0.200529,0.21018
7,20,0.279943,0.206365,0.222223
7,21,0.248591,0.21756,0.227363
7,22,0.263843,0.224971,0.236366
7,23,0.266768,0.235646,0.24687
7,24,0.28318,0.246251,0.252972
7,25,0.292151,0.249075,0.260448
7,26,0.327496,0.256661,0.275056
7,27,0.327738,0.28268,0.296783
7,28,0.370443,0.289352,0.312584
7,29,0.382682,0.311411,0.326037
7,30,0.393441,0.32346,0.333807
7,31,0.388453,0.326546,0.352773
7,32,0.41842,0.342876,0.3753
7,33,0.414989,0.375459,0.387772
7,34,0.420098,0.386123,0.398672
7,35,0.4406,0.393325,0.410309
7,36,0.45968,0.40629,0.41861
7,37,0.454592,0.413832,0.42691
7,38,0.463384,0.421108,0.43715
7,39,0.51606,0.429368,0.447572
7,40,0.560873,0.44434,0.459319
7,41,0.565697,0.44766,0.472612
7,42,0.57038,0.457576,0.492709
7,43,0.573131,0.485362,0.534539
7,44,0.568733,0.542174,0.552704
7,45,0.620933,0.547861,0.560389
7,46,0.636735,0.553649,0.566209
7,47,0.642793,0.559415,0.577009
7,48,0.653567,0.567031,0.588799
7,49,0.651839,0.581254,0.610349
7,50,0.657385,0.614926,0.634902
7,51,0.666587,0.624543,0.641387
7,52,0.673881,0.629564,0.643239
7,53,0.676322,0.635491,0.649535
7,54,0.702726,0.644082,0.661521
7,55,0.714966,0.650954,0.669793
7,56,0.735597,0.653204,0.676535
7,57,0.73958,0.678133,0.697395
7,58,0.754204,0.6975,0.718653
7,59,0.775875,0.718199,0.732698
7,60,0.756492,0.712706,0.730572
7,61,0.774993,0.723519,0.738637
7,62,0.771541,0.721472,0.742465
7,63,0.788746,0.735705,0.75003
7,64,0.784788,0.737996,0.758587
7,65,0.797263,0.749326,0.765589
7,66,0.798322,0.745779,0.768649
7,67,0.800751,0.758404,0.774896
7,68,0.826441,0.759364,0.778463
7,69,0.828677,0.767412,0.787952
7,70,0.832458,0.780494,0.793251
7,71,0.8376,0.777259,0.797551
7,72,0.834705,0.788057,0.807206
7,73,0.836554,0.794708,0.814567
7,74,0.858137,0.801469,0.817746
7,75,0.865353,0.804714,0.822124
7,76,0.863922,0.803595,0.828056
7,77,0.860492,0.811001,0.83035
7,78,0.8697,0.807485,0.834232
7,79,0.893311,0.826105,0.851126
7,80,0.88933,0.840619,0.859125
7,81,0.889977,0.838304,0.859045
7,82,0.897375,0.847462,0.865865
7,83,0.885617,0.841233,0.860886
7,84,0.919066,0.845819,0.866858
7,85,0.894186,0.847315,0.869779
7,86,0.898262,0.847343,0.872005
7,87,0.901761,0.847621,0.87082
7,88,0.904957,0.851517,0.874182
7,89,0.91578,0.851268,0.874855
7,90,0.924461,0.851687,0.876164
7,91,0.921942,0.862841,0.883875
7,92,0.924422,0.873627,0.892538
7,93,0.917138,0.866747,0.891159
7,94,0.924898,0.880098,0.904748
7,95,0.924404,0.875981,0.899838
7,96,0.923874,0.876987,0.901864
7,97,0.923564,0.862819,0.893906
7,98,0.926025,0.871472,0.897519
7,99,0.925224,0.87308,0.897435
7,100,0.919482,0.86835,0.894259
8,0,0.070072,0.0240097,0.0410022
8,1,0.0664375,0.0407353,0.0512916
8,2,0.0918182,0.0525443,0.0594996
8,3,0.0953959,0.059508,0.0675468
8,4,0.0956071,0.0645796,0.0779966
8,5,0.110672,0.0785241,0.0896479
8,6,0.103543,0.0919246,0.0931317
8,7,0.109341,0.0923631,0.0941024
8,8,0.112538,0.092729,0.0954241
8,9,0.170612,0.0943578,0.1001
8,10,0.174587,0.0986398,0.11349
8,11,0.1791,0.11105,0.128485
8,12,0.186112,0.113282,0.147617
8,13,0.205467,0.169856,0.17494
8,14,0.204579,0.173086,0.179193
8,15,0.243639,0.178041,0.185242
8,16,0.262184,0.183335,0.199981
8,17,0.295445,0.197933,0.22374
8,18,0.300891,0.214899,0.25044
8,19,0.330753,0.251666,0.274399
