Seed,Gen,MaxFitness,MinFitness,AvgFitness,MaxObjVal,MinObjVal,AvgObjVal
2,41,0.738082,0.166669,0.723375,35.4863,499.993,45.5276
2,42,0.990807,0.166735,0.725832,0.927868,499.754,45.4046
2,43,0.738159,0.170955,0.712775,35.4722,484.949,50.699
2,44,0.738082,0.166789,0.712182,35.4863,499.558,48.0758
2,45,0.738102,0.55855,0.711561,35.4827,79.0351,41.8393
2,46,0.738102,0.55855,0.70391,35.4827,79.0351,43.668
2,47,0.738102,0.166735,0.689264,35.4827,499.754,53.7558
2,48,0.738082,0.166667,0.707683,35.4863,500,55.6993
2,49,0.738082,0.661568,0.731325,35.4863,51.1559,36.8348
2,50,0.738234,0.186354,0.708535,35.4584,436.614,47.2731
2,51,0.738159,0.166735,0.720733,35.4722,499.753,45.9583
2,52,0.756388,0.661568,0.731688,32.2073,51.1559,36.7924
2,53,0.738159,0.166667,0.709519,35.4722,500,51.4873
2,54,0.738663,0.166789,0.715052,35.3798,499.558,47.1263
2,55,0.738234,0.166667,0.695143,35.4584,500,58.7428
2,56,0.738082,0.445577,0.729855,35.4863,124.428,37.7416
2,57,0.738082,0.16667,0.701779,35.4863,499.988,49.8719
2,58,0.738234,0.166667,0.691231,35.4584,500,58.9752
2,59,0.989413,0.661568,0.727815,1.07002,51.1559,37.8952
2,60,0.738082,0.168268,0.693241,35.4863,494.291,52.0564
2,61,0.738082,0.634001,0.71092,35.4863,57.7285,41.0694
2,62,0.738082,0.251814,0.701322,35.4863,297.118,46.846
2,63,0.738234,0.17095,0.706857,35.4584,484.966,48.5477
2,64,0.738082,0.166667,0.657139,35.4863,500,78.582
2,65,0.738082,0.166667,0.709821,35.4863,499.998,48.2239
2,66,0.738082,0.166667,0.72044,35.4863,500,46.0473
2,67,0.73838,0.661568,0.718165,35.4316,51.1559,39.5647
2,68,0.99097,0.166667,0.709589,0.911192,500,51.8539
2,69,0.740396,0.166667,0.703874,35.0629,500,59.6226
2,70,0.740396,0.166735,0.721628,35.0629,499.753,45.9328
2,71,0.740396,0.166667,0.689574,35.0629,500,69.5132
2,72,0.99097,0.166667,0.720289,0.911192,500,46.4238
2,73,0.740396,0.166667,0.702775,35.0629,500,49.6885
2,74,0.99097,0.166669,0.706077,0.911192,499.993,49.3472
2,75,0.738121,0.16673,0.690265,35.4792,499.993,52.2337
2,76,0.99097,0.579342,0.692005,0.911192,72.6095,45.3629
2,77,0.99097,0.249897,0.745757,0.911192,300.165,40.989
2,78,0.991051,0.171642,0.740889,0.902996,482.607,45.3176
2,79,0.991051,0.661568,0.788405,0.902996,482.607,30.6896
2,80,0.99097,0.166669,0.699205,0.911192,499.993,59.0608
2,81,0.991051,0.166667,0.783029,0.902996,500,38.7329
2,82,0.991051,0.661568,0.753826,0.902996,51.1559,36.0224
2,83,0.99097,0.166789,0.726754,0.911192,499.559,46.8212
2,84,0.99097,0.16667,0.710676,0.911192,499.988,56.4353
2,85,0.991011,0.166669,0.803512,0.907076,499.993,35.9215
2,86,0.991049,0.16679,0.79089,0.903155,499.558,38.1566
2,87,0.99113,0.166669,0.767112,0.894959,499.993,41.3036
2,88,0.99113,0.166667,0.738852,0.894959,500,83.4785
2,89,0.991049,0.166669,0.867411,0.903155,499.993,34.4477
2,90,0.987789,0.661568,0.86999,1.23619,499.993,19.244
2,91,0.987255,0.661568,0.843923,1.29098,499.993,23.234
2,92,0.987255,0.661568,0.824354,1.29098,51.1559,26.227
2,93,0.987255,0.166667,0.882775,1.29098,500,32.1991
2,94,0.987565,0.166667,0.891068,1.25917,500,27.03
2,95,0.987255,0.166667,0.814518,1.29098,500,35.1987
2,96,0.991051,0.166787,0.806918,0.902996,499.567,36.648
2,97,0.99097,0.166669,0.864315,0.911192,499.991,34.8357
2,98,0.991051,0.166667,0.92106,0.902996,500,18.0983
2,99,0.99097,0.166667,0.923105,0.911192,500,33.2527
2,100,0.99088,0.166667,0.968608,0.920399,499.999,11.508
3,0,0.168843,0.166667,0.166711,492.265,1.02358e+36,499.842
3,1,0.168843,0.166667,0.166729,492.265,1.02358e+36,499.776
3,2,0.167146,0.166667,0.166725,498.281,1.02358e+36,499.79
3,3,0.167146,0.166667,0.166725,498.281,1.02358e+36,499.789
3,4,0.16718,0.166667,0.166692,498.158,500,499.91
3,5,0.16718,0.166667,0.166706,498.159,500,499.858
3,6,0.167185,0.166667,0.166758,498.138,500,499.67
3,7,0.552061,0.166667,0.198316,81.1394,500,460.636
3,8,0.556715,0.166667,0.233436,79.625,500,420.221
3,9,0.556715,0.166667,0.268754,79.625,500,376.616
3,10,0.556715,0.166667,0.324579,79.625,500,303.108
3,11,0.556715,0.166667,0.438065,79.625,500,184.613
3,12,0.556715,0.166667,0.494851,79.625,500,119.363
3,13,0.556715,0.166667,0.462858,79.625,500,141.023
3,14,0.556715,0.166667,0.473219,79.625,500,128.852
3,15,0.556715,0.465313,0.502185,79.625,114.909,100.468
3,16,0.609258,0.177351,0.522942,64.1341,463.854,98.0377
3,17,0.977265,0.465313,0.554054,2.32643,114.909,83.8229
3,18,0.977379,0.16782,0.636028,2.3144,495.877,72.0984
3,19,0.977379,0.166669,0.763703,2.3144,499.991,49.9717
3,20,0.994892,0.60865,0.799688,0.513444,64.298,31.6172
3,21,0.977379,0.61352,0.826049,2.3144,62.9938,27.415
3,22,0.989207,0.533713,0.823189,1.09105,87.3667,28.701
3,23,0.995125,0.166785,0.957362,0.489839,499.576,13.0098
3,24,0.989144,0.169986,0.956792,1.0975,488.285,12.5154
3,25,0.989144,0.166667,0.914389,1.0975,500,33.4934
3,26,0.989144,0.166667,0.939509,1.0975,500,15.2113
3,27,0.989144,0.170544,0.945733,1.0975,486.359,13.651
3,28,0.989144,0.166676,0.94501,1.0975,499.967,13.9913
3,29,0.959692,0.959692,0.959693,4.20008,499.967,4.20008
3,30,0.962507,0.166676,0.943892,3.89531,499.967,14.1089
3,31,0.970043,0.959692,0.9599,3.08824,499.967,4.17784
3,32,0.978171,0.21549,0.935568,2.2316,364.059,13.5177
3,33,0.959692,0.468822,0.949875,4.20008,113.301,6.38209
3,34,0.96041,0.959692,0.959707,4.12215,4.20013,4.19852
3,35,0.965167,0.166676,0.929201,3.609,499.967,21.2852
3,36,0.989144,0.468822,0.950572,1.0975,113.301,6.30834
3,37,0.96041,0.166667,0.924396,4.12215,500,18.4447
3,38,0.96041,0.166667,0.91214,4.12215,500,33.9447
3,39,0.96041,0.169563,0.943962,4.12215,489.75,13.9032
3,40,0.970043,0.166767,0.94033,3.08824,499.638,14.594
3,41,0.970043,0.166767,0.909345,3.08824,499.638,25.7168
3,42,0.96041,0.959692,0.959914,4.12215,4.20009,4.17629
3,43,0.959692,0.166767,0.887527,4.20008,499.638,42.9101
3,44,0.965167,0.166667,0.912191,3.609,500,33.9392
3,45,0.970043,0.166667,0.902503,3.08824,500,36.1004
3,46,0.960053,0.166667,0.927981,4.16096,500,24.024
3,47,0.959692,0.16667,0.912115,4.20008,499.988,33.9334
3,48,0.959692,0.166667,0.834762,4.20008,500,78.0893
3,49,0.959692,0.166767,0.92824,4.20008,499.638,23.1383
3,50,0.959692,0.959692,0.959693,4.20008,4.20013,4.20008
3,51,0.965167,0.959692,0.959802,3.609,4.20013,4.18826
3,52,0.989144,0.16667,0.944478,1.0975,499.988,14.0477
3,53,0.989144,0.166667,0.910399,1.0975,500,34.7613
3,54,0.989144,0.959692,0.964994,1.0975,500,3.64161
3,55,0.959692,0.468822,0.949875,4.20008,113.301,6.38209
3,56,0.978171,0.167017,0.924683,2.2316,113.301,18.4037
3,57,0.959692,0.959692,0.959693,4.20008,113.301,4.20008
3,58,0.962507,0.959692,0.959805,3.89531,113.301,4.18789
3,59,0.959692,0.179886,0.930436,4.20008,455.906,15.9379
3,60,0.960053,0.17875,0.772523,4.16096,459.442,112.68
3,61,0.962507,0.179886,0.866172,3.89531,455.906,58.3988
3,62,0.959692,0.468822,0.949875,4.20008,113.301,6.38209
3,63,0.959692,0.167017,0.810176,4.20008,498.743,50.1659
3,64,0.959692,0.28775,0.897495,4.20008,247.524,19.8324
3,65,0.959692,0.167017,0.836435,4.20008,498.742,50.7159
3,66,0.959692,0.28775,0.758748,4.20008,247.524,76.5031
3,67,0.989144,0.16667,0.924497,1.0975,499.988,24.3173
3,68,0.959692,0.166676,0.918544,4.20008,499.967,23.5593
3,69,0.959692,0.959692,0.959693,4.20008,4.20009,4.20008
3,70,0.959692,0.959692,0.959693,4.20008,4.20009,4.20008
3,71,0.965167,0.166667,0.934124,3.609,500,16.2863
3,72,0.978171,0.166667,0.887241,2.2316,500,45.9594
3,73,0.978171,0.21549,0.945518,2.2316,500,11.3217
3,74,0.978171,0.166667,0.944202,2.2316,500,14.0767
3,75,0.989144,0.166667,0.913354,1.0975,500,33.7855
3,76,0.959692,0.166676,0.939988,4.20008,499.967,14.6373
3,77,0.959692,0.179886,0.940254,4.20008,455.906,13.7559
3,78,0.960053,0.166667,0.927979,4.16096,500,24.0242
3,79,0.978171,0.169563,0.929376,2.2316,489.753,21.0689
3,80,0.978171,0.767546,0.957832,2.2316,30.2854,4.62181
3,81,0.978171,0.166667,0.939059,2.2316,500,22.851
3,82,0.978171,0.166667,0.957253,2.2316,500,12.7322
3,83,0.984349,0.166667,0.91151,1.59001,500,34.6312
3,84,0.984349,0.537689,0.951989,1.59001,85.9809,7.2309
3,85,0.978171,0.16667,0.961941,2.2316,499.988,12.1867
3,86,0.978171,0.179891,0.962204,2.2316,455.891,11.3049
3,87,0.984428,0.166667,0.962129,1.58187,500,12.1675
3,88,0.984428,0.166667,0.962011,1.58187,500,12.1807
3,89,0.978614,0.227529,0.959102,2.18537,339.504,9.40918
3,90,0.978614,0.166667,0.944224,2.18537,500,22.3005
3,91,0.978171,0.166667,0.960427,2.2316,500,12.3482
3,92,0.978171,0.166667,0.812613,2.2316,500,102.178
3,93,0.981512,0.166667,0.799691,1.8836,500,111.728
3,94,0.978171,0.166667,0.78341,2.2316,500,121.695
3,95,0.978171,0.166667,0.930391,2.2316,500,28.9203
3,96,0.978171,0.166667,0.87793,2.2316,500,48.9932
3,97,0.978171,0.167017,0.961948,2.2316,498.742,12.1618
3,98,0.978171,0.166667,0.961572,2.2316,500,12.2263
3,99,0.978282,0.167017,0.961951,2.21998,498.742,12.1615
3,100,0.978282,0.166667,0.929513,2.21998,500,32.0697
4,0,0.166783,0.166667,0.166673,499.583,1.02358e+36,499.978
4,1,0.166699,0.166667,0.166668,499.885,1.02358e+36,499.995
4,2,0.166699,0.166667,0.166668,499.885,500,499.997
4,3,0.166699,0.166667,0.166668,499.884,500,499.996
4,4,0.166667,0.166667,0.166667,500,500,500
4,5,0.166667,0.166667,0.166667,499.999,500,500
4,6,0.166667,0.166667,0.166667,499.999,500,500
4,7,0.166667,0.166667,0.166667,500,500,500
4,8,0.166667,0.166667,0.166667,500,500,500
4,9,0.166667,0.166667,0.166667,500,500,500
4,10,0.166667,0.166667,0.166667,500,500,500
4,11,0.166667,0.166667,0.166667,500,500,500
4,12,0.166667,0.166667,0.166667,500,500,500
4,13,0.166667,0.166667,0.166667,500,500,500
4,14,0.166667,0.166667,0.166667,500,500,500
4,15,0.166667,0.166667,0.166667,500,500,500
4,16,0.166667,0.166667,0.166667,500,500,500
4,17,0.166667,0.166667,0.166667,500,500,500
4,18,0.166667,0.166667,0.166667,500,500,500
4,19,0.166667,0.166667,0.166667,499.999,500,500
4,20,0.166667,0.166667,0.166667,500,500,500
4,21,0.166667,0.166667,0.166667,500,500,500
4,22,0.166667,0.166667,0.166667,500,500,500
4,23,0.166667,0.166667,0.166667,500,500,500
4,24,0.166667,0.166667,0.166667,500,500,500
4,25,0.166667,0.166667,0.166667,500,500,500
4,26,0.166667,0.166667,0.166667,500,500,500
4,27,0.166667,0.166667,0.166667,500,500,500
4,28,0.166667,0.166667,0.166667,500,500,500
4,29,0.166667,0.166667,0.166667,500,500,500
4,30,0.166667,0.166667,0.166667,500,500,500
4,31,0.166667,0.166667,0.166667,500,500,500
4,32,0.166667,0.166667,0.166667,500,500,500
4,33,0.166667,0.166667,0.166667,500,500,500
4,34,0.166667,0.166667,0.166667,500,500,500
4,35,0.166667,0.166667,0.166667,500,500,500
4,36,0.166667,0.166667,0.166667,500,500,500
4,37,0.166667,0.166667,0.166667,500,500,500
4,38,0.166667,0.166667,0.166667,500,500,500
4,39,0.166667,0.166667,0.166667,500,500,500
4,40,0.166667,0.166667,0.166667,500,500,500
4,41,0.166667,0.166667,0.166667,500,500,500
4,42,0.166667,0.166667,0.166667,500,500,500
4,43,0.166667,0.166667,0.166667,500,500,500
4,44,0.166667,0.166667,0.166667,500,500,500
4,45,0.166667,0.166667,0.166667,500,500,500
4,46,0.166667,0.166667,0.166667,500,500,500
4,47,0.166667,0.166667,0.166667,500,500,500
4,48,0.166667,0.166667,0.166667,500,500,500
4,49,0.166667,0.166667,0.166667,500,500,500
4,50,0.166667,0.166667,0.166667,500,500,500
4,51,0.166667,0.166667,0.166667,500,500,500
4,52,0.166667,0.166667,0.166667,500,500,500
4,53,0.166667,0.166667,0.166667,500,500,500
4,54,0.166667,0.166667,0.166667,500,500,500
4,55,0.166667,0.166667,0.166667,500,500,500
4,56,0.166667,0.166667,0.166667,500,500,500
4,57,0.166667,0.166667,0.166667,500,500,500
4,58,0.166667,0.166667,0.166667,500,500,500
4,59,0.166667,0.166667,0.166667,500,500,500
4,60,0.166667,0.166667,0.166667,500,500,500
4,61,0.166667,0.166667,0.166667,500,500,500
4,62,0.166667,0.166667,0.166667,500,500,500
4,63,0.166667,0.166667,0.166667,500,500,500
4,64,0.166667,0.166667,0.166667,500,500,500
4,65,0.166667,0.166667,0.166667,500,500,500
4,66,0.166667,0.166667,0.166667,500,500,500
4,67,0.166667,0.166667,0.166667,500,500,500
4,68,0.166667,0.166667,0.166667,500,500,500
4,69,0.166667,0.166667,0.166667,500,500,500
4,70,0.166667,0.166667,0.166667,500,500,500
4,71,0.166667,0.166667,0.166667,500,500,500
4,72,0.166667,0.166667,0.166667,500,500,500
4,73,0.166667,0.166667,0.166667,500,500,500
4,74,0.166667,0.166667,0.166667,500,500,500
4,75,0.166667,0.166667,0.166667,500,500,500
4,76,0.166667,0.166667,0.166667,500,500,500
4,77,0.166667,0.166667,0.166667,499.999,500,500
4,78,0.166667,0.166667,0.166667,500,500,500
4,79,0.166667,0.166667,0.166667,500,500,500
4,80,0.166667,0.166667,0.166667,500,500,500
4,81,0.166667,0.166667,0.166667,500,500,500
4,82,0.166667,0.166667,0.166667,500,500,500
4,83,0.166667,0.166667,0.166667,500,500,500
4,84,0.166667,0.166667,0.166667,500,500,500
4,85,0.166667,0.166667,0.166667,500,500,500
4,86,0.166667,0.166667,0.166667,500,500,500
4,87,0.166667,0.166667,0.166667,500,500,500
4,88,0.166667,0.166667,0.166667,500,500,500
4,89,0.166667,0.166667,0.166667,500,500,500
4,90,0.166667,0.166667,0.166667,500,500,500
4,91,0.166667,0.166667,0.166667,500,500,500
4,92,0.166667,0.166667,0.166667,500,500,500
4,93,0.166667,0.166667,0.166667,500,500,500
4,94,0.166667,0.166667,0.166667,499.999,500,500
4,95,0.166667,0.166667,0.166667,499.999,500,500
4,96,0.166667,0.166667,0.166667,499.999,500,500
4,97,0.166667,0.166667,0.166667,499.999,500,500
4,98,0.166667,0.166667,0.166667,499.999,500,500
4,99,0.166667,0.166667,0.166667,499.999,500,500
4,100,0.166667,0.166667,0.166667,500,500,500
5,0,0.166685,0.166667,0.166668,499.934,1.02358e+36,499.995
5,1,0.166714,0.166667,0.166668,499.831,1.02358e+36,499.996
5,2,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,3,0.166679,0.166667,0.166667,499.954,1.02358e+36,499.999
5,4,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,5,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,6,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,7,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,8,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,9,0.166667,0.166667,0.166667,499.999,1.02358e+36,500
5,10,0.166667,0.166667,0.166667,499.999,500,500
5,11,0.166667,0.166667,0.166667,499.999,500,500
5,12,0.166667,0.166667,0.166667,499.999,500,500
5,13,0.166667,0.166667,0.166667,499.999,500,500
5,14,0.166667,0.166667,0.166667,499.999,500,500
5,15,0.166667,0.166667,0.166667,500,500,500
5,16,0.166667,0.166667,0.166667,500,500,500
5,17,0.166667,0.166667,0.166667,500,500,500
5,18,0.166667,0.166667,0.166667,500,500,500
5,19,0.166667,0.166667,0.166667,500,500,500
5,20,0.166667,0.166667,0.166667,500,500,500
5,21,0.166667,0.166667,0.166667,500,500,500
5,22,0.166667,0.166667,0.166667,500,500,500
5,23,0.166667,0.166667,0.166667,500,500,500
5,24,0.166667,0.166667,0.166667,500,500,500
5,25,0.166667,0.166667,0.166667,500,500,500
5,26,0.166667,0.166667,0.166667,500,500,500
5,27,0.166667,0.166667,0.166667,500,500,500
5,28,0.166667,0.166667,0.166667,500,500,500
5,29,0.166667,0.166667,0.166667,499.999,500,500
5,30,0.166667,0.166667,0.166667,499.999,500,500
5,31,0.166667,0.166667,0.166667,499.999,500,500
5,32,0.166667,0.166667,0.166667,499.999,500,500
5,33,0.166667,0.166667,0.166667,499.999,500,500
5,34,0.166667,0.166667,0.166667,499.999,500,500
5,35,0.166667,0.166667,0.166667,499.999,500,500
5,36,0.166667,0.166667,0.166667,499.999,500,500
5,37,0.166667,0.166667,0.166667,499.999,500,500
5,38,0.166667,0.166667,0.166667,499.999,500,500
5,39,0.166667,0.166667,0.166667,499.999,500,500
5,40,0.166667,0.166667,0.166667,499.999,500,500
5,41,0.166667,0.166667,0.166667,499.999,500,500
5,42,0.166667,0.166667,0.166667,499.999,500,500
5,43,0.166667,0.166667,0.166667,499.999,500,500
5,44,0.166667,0.166667,0.166667,499.999,500,500
5,45,0.166667,0.166667,0.166667,499.999,500,500
5,46,0.166667,0.166667,0.166667,499.999,500,500
5,47,0.166667,0.166667,0.166667,499.999,500,500
5,48,0.166667,0.166667,0.166667,499.997,500,500
5,49,0.166667,0.166667,0.166667,499.999,500,500
5,50,0.166667,0.166667,0.166667,499.999,500,500
5,51,0.166667,0.166667,0.166667,500,500,500
5,52,0.166667,0.166667,0.166667,500,500,500
5,53,0.166667,0.166667,0.166667,499.999,500,500
5,54,0.166668,0.166667,0.166667,499.996,500,500
5,55,0.166668,0.166667,0.166667,499.996,500,500
5,56,0.166668,0.166667,0.166667,499.996,500,500
5,57,0.166668,0.166667,0.166667,499.996,500,499.999
5,58,0.166676,0.166667,0.166667,499.966,500,499.998
5,59,0.166676,0.166667,0.166668,499.966,500,499.997
5,60,0.166676,0.166667,0.166668,499.966,500,499.997
5,61,0.166676,0.166667,0.166667,499.966,500,499.998
5,62,0.166668,0.166667,0.166667,499.996,500,499.998
5,63,0.166669,0.166667,0.166667,499.992,500,499.999
5,64,0.166668,0.166667,0.166667,499.997,500,500
