Seed,Gen,MaxFitness,MinFitness,AvgFitness
2,31,0.131798,0.0581819,0.0847563
2,32,0.130793,0.0533253,0.0831466
2,33,0.113686,0.0544188,0.0852533
2,34,0.113693,0.0488144,0.0874584
2,35,0.11481,0.0614837,0.0858445
2,36,0.115467,0.0496675,0.0809432
2,37,0.128186,0.0531372,0.0861188
2,38,0.13289,0.0635951,0.100721
2,39,0.135215,0.0640966,0.0964801
2,40,0.158375,0.0696731,0.106883
2,41,0.163702,0.0730875,0.112476
2,42,0.163685,0.0664751,0.115525
2,43,0.169833,0.0706599,0.118095
2,44,0.181638,0.0938002,0.118823
2,45,0.17414,0.0816675,0.117582
2,46,0.208127,0.072344,0.121756
2,47,0.209723,0.0715262,0.133855
2,48,0.208836,0.0837845,0.143918
2,49,0.223727,0.103088,0.14622
2,50,0.234033,0.11143,0.151182
2,51,0.230086,0.0740771,0.154686
2,52,0.217699,0.0932326,0.163592
2,53,0.260621,0.0968876,0.177803
2,54,0.240351,0.134614,0.18829
2,55,0.226474,0.103463,0.187773
2,56,0.295191,0.125964,0.19036
2,57,0.234263,0.118055,0.197178
2,58,0.27655,0.105438,0.199228
2,59,0.306523,0.127412,0.209623
2,60,0.308061,0.149871,0.205911
2,61,0.226574,0.106439,0.206201
2,62,0.237273,0.153618,0.205254
2,63,0.246721,0.134168,0.210982
2,64,0.303319,0.120464,0.217449
2,65,0.291511,0.0979201,0.212445
2,66,0.231919,0.0936349,0.196646
2,67,0.248512,0.0794833,0.200118
2,68,0.234619,0.0790349,0.191958
2,69,0.223389,0.145745,0.202226
2,70,0.225061,0.144694,0.200809
2,71,0.224142,0.12181,0.201347
2,72,0.272823,0.0953987,0.197923
2,73,0.276675,0.148324,0.199139
2,74,0.28811,0.122542,0.193502
2,75,0.2313,0.100104,0.187398
2,76,0.284228,0.10274,0.185279
2,77,0.271025,0.121646,0.186706
2,78,0.214289,0.111646,0.187453
2,79,0.246797,0.115432,0.187327
2,80,0.272551,0.0758248,0.186079
2,81,0.274194,0.0960068,0.182235
2,82,0.276112,0.118944,0.190374
2,83,0.259123,0.089574,0.184386
2,84,0.212108,0.131516,0.175173
2,85,0.218305,0.12831,0.173513
2,86,0.214388,0.0886152,0.170597
2,87,0.209976,0.0890898,0.169175
2,88,0.201,0.089486,0.152066
2,89,0.210222,0.0870189,0.150959
2,90,0.217354,0.082146,0.162712
2,91,0.226373,0.0957181,0.181432
2,92,0.224291,0.0957809,0.193529
2,93,0.277717,0.101133,0.201657
2,94,0.277818,0.0870399,0.200665
2,95,0.241252,0.0948323,0.198835
2,96,0.230581,0.109829,0.203752
2,97,0.241515,0.0975036,0.200435
2,98,0.248366,0.0970304,0.194418
2,99,0.22527,0.107005,0.19768
2,100,0.320023,0.0784271,0.197564
3,0,0.0590626,0.0235014,0.0381478
3,1,0.068423,0.0230127,0.0389749
3,2,0.068109,0.0263115,0.0377302
3,3,0.0527389,0.0256926,0.0370789
3,4,0.0511863,0.0249609,0.037444
3,5,0.0538721,0.028668,0.0391276
3,6,0.064921,0.025625,0.0424071
3,7,0.0656787,0.0255938,0.0426844
3,8,0.0658797,0.0282157,0.0439106
3,9,0.0676424,0.0281855,0.0453439
3,10,0.0678697,0.0371577,0.0480735
3,11,0.0711807,0.0392065,0.0509049
3,12,0.0718524,0.0388426,0.0534612
3,13,0.0856095,0.0415375,0.0551242
3,14,0.0774412,0.0426751,0.0542376
3,15,0.0775495,0.0382847,0.0548704
3,16,0.0777349,0.0396953,0.0537813
3,17,0.0776439,0.0380946,0.0544142
3,18,0.0784427,0.0376612,0.0577565
3,19,0.0816308,0.0371418,0.0603004
3,20,0.0854753,0.0491926,0.0651418
3,21,0.0856157,0.0453602,0.0666024
3,22,0.0914192,0.0365637,0.0636462
3,23,0.0789606,0.0437985,0.0669648
3,24,0.079566,0.0488652,0.0658609
3,25,0.0871667,0.0427203,0.0664502
3,26,0.0826418,0.0460484,0.0676018
3,27,0.0789984,0.0456927,0.0672352
3,28,0.106389,0.0550979,0.0682552
3,29,0.106022,0.0501935,0.0686391
3,30,0.11717,0.0563137,0.0694696
3,31,0.108436,0.0518153,0.0696926
3,32,0.0791836,0.0521204,0.0670271
3,33,0.079158,0.0431989,0.065289
3,34,0.0742574,0.0483507,0.0661856
3,35,0.0758841,0.0466509,0.0639216
3,36,0.075937,0.0503474,0.0672293
3,37,0.0984629,0.050962,0.0680821
3,38,0.0939572,0.0463079,0.0655393
3,39,0.0936207,0.0472656,0.0690576
3,40,0.0961618,0.0456463,0.0695273
3,41,0.0958988,0.0393836,0.0725666
3,42,0.108681,0.0387982,0.0706983
3,43,0.10375,0.0479659,0.0720576
3,44,0.109976,0.0567362,0.0765082
3,45,0.106602,0.0625514,0.0859331
3,46,0.160427,0.0543261,0.0855038
3,47,0.111589,0.0665505,0.0928571
3,48,0.120274,0.0652193,0.0977045
3,49,0.1707,0.0651821,0.0960148
3,50,0.170525,0.068803,0.105634
3,51,0.173586,0.0604118,0.103935
3,52,0.166759,0.0691039,0.10927
3,53,0.175207,0.0690575,0.113116
3,54,0.168944,0.0606817,0.111938
3,55,0.165577,0.0701622,0.11409
3,56,0.146964,0.0606685,0.111051
3,57,0.169472,0.0748188,0.120401
3,58,0.16452,0.0555272,0.126272
3,59,0.166334,0.0817523,0.134277
3,60,0.172227,0.0832374,0.139071
3,61,0.190439,0.0721114,0.149075
3,62,0.17506,0.116394,0.151988
3,63,0.195707,0.116139,0.151673
3,64,0.175413,0.0861038,0.147558
3,65,0.183458,0.118776,0.155504
3,66,0.176786,0.084823,0.150342
3,67,0.186264,0.0948966,0.152394
3,68,0.187029,0.124691,0.153714
3,69,0.173825,0.09946,0.148117
3,70,0.176435,0.0696431,0.147677
3,71,0.177498,0.0708709,0.14948
3,72,0.19266,0.0845295,0.154745
3,73,0.244661,0.0839863,0.161685
3,74,0.246989,0.0980297,0.168718
3,75,0.247302,0.114333,0.169405
3,76,0.24691,0.0993778,0.171888
3,77,0.253498,0.102042,0.181975
3,78,0.248067,0.0845373,0.202441
3,79,0.252293,0.152689,0.208811
3,80,0.251416,0.113492,0.203094
3,81,0.252193,0.108306,0.204497
3,82,0.272215,0.125278,0.204632
3,83,0.277698,0.132605,0.222569
3,84,0.272858,0.150369,0.227678
3,85,0.258903,0.134427,0.224882
3,86,0.259916,0.111805,0.229339
3,87,0.259958,0.107436,0.231289
3,88,0.26375,0.172181,0.235689
3,89,0.264245,0.151929,0.225946
3,90,0.272987,0.102714,0.226356
3,91,0.274368,0.0719262,0.222642
3,92,0.264317,0.108177,0.222928
3,93,0.261411,0.092808,0.211965
3,94,0.244633,0.0935097,0.214457
3,95,0.273418,0.095123,0.198916
3,96,0.280226,0.14583,0.220446
3,97,0.282429,0.132099,0.218446
3,98,0.278775,0.09612,0.203242
3,99,0.287935,0.0955019,0.22093
3,100,0.284854,0.100464,0.23128
4,0,0.0803827,0.0234023,0.0418196
4,1,0.0806631,0.0248618,0.0504209
4,2,0.0792166,0.0320688,0.0512623
4,3,0.0934013,0.039499,0.058958
4,4,0.0966408,0.0383565,0.0633715
4,5,0.105883,0.0382851,0.0685585
4,6,0.10342,0.039568,0.0727205
4,7,0.104526,0.0567622,0.0796856
4,8,0.111082,0.0543659,0.0819117
4,9,0.104559,0.0591696,0.0844221
4,10,0.162006,0.0615627,0.0913752
4,11,0.147613,0.0614795,0.0954163
4,12,0.188195,0.0615313,0.0998596
4,13,0.153585,0.0634521,0.0951545
4,14,0.22163,0.0659049,0.104189
4,15,0.219662,0.0679268,0.114741
4,16,0.219897,0.0569693,0.117878
4,17,0.223511,0.0675511,0.126604
4,18,0.228589,0.0755888,0.138358
4,19,0.255205,0.0856868,0.146752
4,20,0.250664,0.0864685,0.145387
4,21,0.255304,0.0869186,0.16645
4,22,0.254792,0.106141,0.163907
4,23,0.266641,0.0942639,0.169211
4,24,0.266176,0.0898628,0.182424
4,25,0.26019,0.0897511,0.184429
4,26,0.238272,0.110162,0.181266
4,27,0.225714,0.0949987,0.188619
4,28,0.24235,0.0984368,0.184409
4,29,0.255095,0.114201,0.188527
4,30,0.222442,0.0836007,0.184189
4,31,0.221239,0.112594,0.19505
4,32,0.242069,0.112361,0.195634
4,33,0.245634,0.11371,0.201911
4,34,0.24554,0.114835,0.208132
4,35,0.242628,0.0831687,0.198016
4,36,0.239441,0.133116,0.200371
4,37,0.2719,0.125442,0.194131
4,38,0.273769,0.108664,0.180244
4,39,0.273937,0.110998,0.190593
4,40,0.279141,0.111697,0.199303
4,41,0.280856,0.104245,0.213277
4,42,0.280908,0.110043,0.207554
4,43,0.280843,0.0818063,0.220453
4,44,0.28603,0.0871006,0.231187
4,45,0.287057,0.0869401,0.229441
4,46,0.302574,0.124651,0.232706
4,47,0.311618,0.103243,0.224284
4,48,0.281167,0.0892213,0.216264
4,49,0.297936,0.0838403,0.233956
4,50,0.289902,0.118078,0.231926
4,51,0.285481,0.0821392,0.220984
4,52,0.2893,0.0834926,0.221526
4,53,0.288449,0.091135,0.218774
4,54,0.290408,0.100824,0.21061
4,55,0.291569,0.130965,0.221291
4,56,0.284803,0.134931,0.230139
4,57,0.286299,0.120698,0.214438
4,58,0.287848,0.113323,0.221522
4,59,0.301826,0.127032,0.220936
4,60,0.284538,0.0777503,0.210555
4,61,0.274524,0.118951,0.20535
4,62,0.275866,0.131494,0.228475
4,63,0.277451,0.132245,0.224834
4,64,0.296141,0.127465,0.227267
4,65,0.302859,0.114604,0.22683
4,66,0.285151,0.09946,0.21854
4,67,0.333724,0.11998,0.24759
4,68,0.374499,0.164832,0.264325
4,69,0.302617,0.128443,0.25704
4,70,0.319096,0.127767,0.237575
4,71,0.336982,0.119392,0.226155
4,72,0.332521,0.113364,0.242741
4,73,0.347163,0.109932,0.251614
4,74,0.328675,0.104569,0.255958
4,75,0.306156,0.10559,0.264883
4,76,0.321182,0.0870897,0.26832
4,77,0.315671,0.175889,0.279549
4,78,0.307654,0.17004,0.280119
4,79,0.315823,0.122645,0.286016
4,80,0.336138,0.128003,0.284209
4,81,0.316348,0.157952,0.273908
4,82,0.336634,0.110547,0.272455
4,83,0.343563,0.166697,0.284821
4,84,0.348965,0.0949261,0.287916
4,85,0.344325,0.0806801,0.253841
4,86,0.357045,0.110591,0.279836
4,87,0.358798,0.10358,0.30111
4,88,0.358697,0.266504,0.316635
4,89,0.398437,0.143585,0.319046
4,90,0.39022,0.135051,0.319117
4,91,0.384359,0.0979882,0.276723
4,92,0.398962,0.109729,0.298734
4,93,0.398186,0.0953013,0.299035
4,94,0.39695,0.0955738,0.325708
4,95,0.436433,0.116436,0.34374
4,96,0.398367,0.226325,0.356056
4,97,0.397999,0.120508,0.335331
4,98,0.395848,0.119757,0.343699
4,99,0.400508,0.11977,0.339694
4,100,0.400021,0.118154,0.346103
5,0,0.0814039,0.0196888,0.0387952
5,1,0.073891,0.0237202,0.0475338
5,2,0.102641,0.0238819,0.0561535
5,3,0.12562,0.0427791,0.0674099
5,4,0.1178,0.0395285,0.0711387
5,5,0.169994,0.0430639,0.0843892
5,6,0.157266,0.0522219,0.093924
5,7,0.157319,0.0479288,0.0934002
5,8,0.140868,0.0711749,0.10686
5,9,0.134017,0.0799521,0.105108
5,10,0.13454,0.0807862,0.106173
5,11,0.150041,0.0719631,0.109345
5,12,0.148261,0.0607441,0.112658
5,13,0.148301,0.072787,0.111986
5,14,0.147648,0.0820212,0.11395
5,15,0.150977,0.0791153,0.116577
5,16,0.152524,0.0847494,0.120334
5,17,0.150062,0.0749937,0.116381
5,18,0.15112,0.101245,0.126747
5,19,0.150921,0.0867267,0.127094
5,20,0.157881,0.0786624,0.129546
5,21,0.160256,0.0964318,0.133856
5,22,0.173764,0.0986807,0.139255
5,23,0.185796,0.113295,0.14253
5,24,0.173673,0.0998487,0.137953
5,25,0.158084,0.109273,0.139154
5,26,0.150011,0.112364,0.134398
5,27,0.147121,0.10985,0.128904
5,28,0.154421,0.103825,0.125354
5,29,0.156765,0.100407,0.133035
5,30,0.173524,0.0947847,0.133943
5,31,0.158858,0.0950942,0.132006
5,32,0.172062,0.0883619,0.132081
5,33,0.16731,0.0856164,0.131732
5,34,0.167997,0.0753327,0.133558
5,35,0.152178,0.0751083,0.132911
5,36,0.149413,0.0684128,0.125296
5,37,0.161904,0.0772862,0.127748
5,38,0.162586,0.067178,0.127555
5,39,0.173981,0.0969715,0.137529
5,40,0.213943,0.0823914,0.135308
5,41,0.21584,0.0933242,0.137175
5,42,0.204787,0.0846899,0.130577
5,43,0.169647,0.0539752,0.126395
5,44,0.161038,0.098814,0.131124
5,45,0.161566,0.100014,0.135437
5,46,0.160003,0.0826322,0.13645
5,47,0.186649,0.0835774,0.137173
5,48,0.186966,0.0809929,0.136418
5,49,0.192399,0.0948282,0.144112
5,50,0.179333,0.0909864,0.136632
5,51,0.193997,0.09335,0.138913
5,52,0.195146,0.0962253,0.131322
5,53,0.194537,0.0868905,0.117775
5,54,0.194895,0.0960334,0.124563
5,55,0.193786,0.0984558,0.133289
5,56,0.294633,0.0951302,0.13314
5,57,0.22305,0.102049,0.147283
5,58,0.232825,0.0804259,0.159887
5,59,0.235332,0.0639563,0.175535
5,60,0.307809,0.112878,0.189934
5,61,0.245884,0.0845195,0.19033
5,62,0.247702,0.103674,0.195464
5,63,0.255688,0.104474,0.191495
5,64,0.348085,0.111294,0.197918
5,65,0.246477,0.117481,0.201713
5,66,0.341161,0.147196,0.209977
5,67,0.291941,0.0943948,0.216881
5,68,0.298052,0.0923523,0.223542
5,69,0.302393,0.0851036,0.220603
5,70,0.313126,0.0846229,0.232377
5,71,0.323741,0.15239,0.247337
5,72,0.302928,0.159406,0.25515
5,73,0.335283,0.150549,0.263148
5,74,0.334106,0.125668,0.263506
5,75,0.301984,0.164239,0.262639
5,76,0.306468,0.146258,0.248628
5,77,0.297365,0.150268,0.240881
5,78,0.308846,0.0972815,0.257432
5,79,0.316109,0.137236,0.266497
5,80,0.357937,0.113602,0.269112
5,81,0.30804,0.123613,0.247324
5,82,0.305445,0.165629,0.250601
5,83,0.327512,0.13461,0.259256
5,84,0.32415,0.184136,0.274852
5,85,0.331863,0.182385,0.270474
5,86,0.343964,0.096546,0.270094
5,87,0.32603,0.0995843,0.254533
5,88,0.32427,0.101027,0.259853
5,89,0.330692,0.136526,0.262935
5,90,0.315003,0.123677,0.273394
5,91,0.311224,0.122525,0.266217
5,92,0.332654,0.128932,0.278154
5,93,0.33959,0.17356,0.286831
5,94,0.34135,0.153294,0.284122
5,95,0.341726,0.178397,0.280917
5,96,0.330832,0.101759,0.287021
5,97,0.344124,0.139983,0.283451
5,98,0.335511,0.117727,0.269405
5,99,0.32475,0.0679185,0.251203
5,100,0.334818,0.097064,0.28697
6,0,0.0898961,0.0221628,0.0441416
6,1,0.0723503,0.029291,0.0474429
6,2,0.0735188,0.0338598,0.0494798
6,3,0.0905104,0.037358,0.0522563
6,4,0.109397,0.0372292,0.0571006
6,5,0.0864788,0.0337577,0.0583917
6,6,0.0985284,0.0438585,0.0584055
6,7,0.0904488,0.0387128,0.0590734
6,8,0.106939,0.0414523,0.0646817
6,9,0.101073,0.0472321,0.0620679
6,10,0.1145,0.043452,0.0673677
6,11,0.122497,0.0540705,0.0794543
6,12,0.12712,0.0494151,0.082505
6,13,0.12288,0.0474878,0.0777869
6,14,0.111527,0.0486584,0.0719216
6,15,0.101316,0.0499054,0.0737394
6,16,0.10202,0.0490468,0.0800482
6,17,0.104373,0.0646276,0.0851198
6,18,0.118964,0.0672633,0.0869636
6,19,0.122316,0.0581846,0.0903743
6,20,0.121956,0.0668542,0.0926508
6,21,0.144325,0.0660006,0.0938832
6,22,0.125371,0.0669541,0.0962422
6,23,0.118644,0.0627901,0.0978496
6,24,0.11743,0.0551452,0.0957445
6,25,0.113519,0.0660843,0.0975558
6,26,0.1245,0.0716085,0.0997695
6,27,0.116709,0.0745155,0.0995423
6,28,0.134847,0.0685925,0.097599
6,29,0.138467,0.0599436,0.0961224
6,30,0.138596,0.0640255,0.101452
6,31,0.174248,0.0749564,0.104013
6,32,0.184534,0.063706,0.110354
6,33,0.177449,0.0643614,0.117601
6,34,0.178488,0.0643408,0.133304
6,35,0.203727,0.0644565,0.132736
6,36,0.210277,0.0621581,0.136115
6,37,0.191312,0.0668578,0.139718
6,38,0.185326,0.0746356,0.161387
6,39,0.185538,0.109339,0.15982
6,40,0.188506,0.0800359,0.151576
6,41,0.198773,0.109941,0.16089
6,42,0.199507,0.107839,0.156262
6,43,0.199916,0.0935311,0.162039
6,44,0.198761,0.0876881,0.165174
6,45,0.189506,0.0945918,0.16116
6,46,0.191732,0.0992601,0.166623
6,47,0.192129,0.104468,0.166526
6,48,0.19445,0.1005,0.172318
6,49,0.194106,0.107119,0.172964
6,50,0.208249,0.100551,0.170779
6,51,0.218923,0.103449,0.171724
6,52,0.210296,0.101122,0.175007
6,53,0.218613,0.109722,0.174589
6,54,0.235959,0.134184,0.185201
6,55,0.239173,0.11649,0.190961
6,56,0.238471,0.098487,0.191816
6,57,0.242737,0.106188,0.195059
6,58,0.24421,0.11492,0.19698
6,59,0.298217,0.126284,0.199134
6,60,0.308316,0.112649,0.208606
6,61,0.239593,0.114221,0.196419
6,62,0.236041,0.116904,0.200107
6,63,0.240195,0.0957669,0.192481
6,64,0.286827,0.108946,0.197722
6,65,0.28682,0.119947,0.20352
6,66,0.281689,0.108278,0.194268
6,67,0.286145,0.116661,0.207824
6,68,0.285225,0.119504,0.217696
6,69,0.321161,0.108902,0.232594
6,70,0.292743,0.0864682,0.231271
6,71,0.289826,0.09085,0.224456
6,72,0.291079,0.116031,0.242119
6,73,0.290638,0.133465,0.239436
6,74,0.291036,0.123936,0.240648
6,75,0.285418,0.132351,0.234032
6,76,0.302676,0.112422,0.242828
6,77,0.303104,0.153203,0.247581
6,78,0.304168,0.159141,0.236224
6,79,0.301925,0.103084,0.226686
6,80,0.301383,0.114659,0.220375
6,81,0.28418,0.126176,0.24109
6,82,0.291259,0.122173,0.247917
6,83,0.312326,0.209107,0.258454
6,84,0.315808,0.148345,0.255527
6,85,0.304833,0.151189,0.249856
6,86,0.29253,0.125188,0.248969
6,87,0.296571,0.17085,0.253089
6,88,0.269824,0.170002,0.244453
6,89,0.267428,0.133492,0.232142
6,90,0.279101,0.11849,0.237569
6,91,0.273235,0.12391,0.236713
6,92,0.278316,0.114255,0.231227
6,93,0.276496,0.122254,0.242436
6,94,0.293615,0.134079,0.240444
6,95,0.275797,0.142343,0.2466
6,96,0.286243,0.149192,0.251389
6,97,0.292052,0.129916,0.245307
6,98,0.286694,0.099537,0.239757
6,99,0.290937,0.105266,0.227493
6,100,0.292558,0.110872,0.239405
7,0,0.0831972,0.0209536,0.0409476
7,1,0.0889707,0.0203592,0.0450629
7,2,0.0625252,0.026294,0.0477431
7,3,0.0844749,0.0297303,0.0492534
7,4,0.0853763,0.0311331,0.0506786
7,5,0.0863047,0.0313499,0.0540246
7,6,0.0795927,0.0362018,0.0555662
7,7,0.104617,0.0376421,0.0606525
7,8,0.105006,0.0403728,0.0646942
7,9,0.114777,0.0386596,0.0654305
7,10,0.125975,0.0389874,0.081436
7,11,0.134256,0.036885,0.0809936
7,12,0.130175,0.04049,0.0917303
7,13,0.130161,0.051872,0.0883689
7,14,0.125647,0.0569623,0.0975315
7,15,0.133675,0.0637016,0.103217
7,16,0.141945,0.0762143,0.103467
7,17,0.134451,0.0754163,0.102185
7,18,0.140255,0.0747379,0.103377
7,19,0.1551,0.0730457,0.101566
7,20,0.128228,0.0624479,0.0962288
7,21,0.127367,0.0757844,0.0983167
7,22,0.132093,0.0677669,0.100401
7,23,0.135238,0.0582959,0.104032
7,24,0.178298,0.0505198,0.101433
7,25,0.137346,0.0505446,0.104026
7,26,0.139865,0.0511513,0.100224
7,27,0.139594,0.063932,0.105547
7,28,0.16435,0.0632131,0.105427
7,29,0.134065,0.0706467,0.104699
7,30,0.131659,0.070896,0.106156
7,31,0.146134,0.0767633,0.10513
7,32,0.143732,0.0705435,0.106322
7,33,0.143678,0.0725446,0.10396
7,34,0.137316,0.0687041,0.100092
7,35,0.142621,0.06693,0.105381
7,36,0.150166,0.0858254,0.114359
7,37,0.150408,0.0832651,0.120073
7,38,0.18227,0.0812374,0.119543
7,39,0.155962,0.0647599,0.106023
7,40,0.163403,0.0770877,0.113328
7,41,0.144285,0.0628685,0.124444
7,42,0.149235,0.062615,0.126291
7,43,0.202544,0.0901762,0.136407
7,44,0.165272,0.0847956,0.136508
7,45,0.150498,0.121834,0.138664
7,46,0.18017,0.0772634,0.136761
7,47,0.164053,0.0780751,0.135107
7,48,0.204463,0.0653962,0.135594
7,49,0.149781,0.0927573,0.134715
7,50,0.14869,0.109974,0.134074
7,51,0.157056,0.110191,0.135265
7,52,0.180409,0.0940138,0.136172
7,53,0.181858,0.116972,0.13468
7,54,0.179035,0.0784237,0.128673
7,55,0.181184,0.0843673,0.132064
7,56,0.192844,0.0838715,0.143605
7,57,0.201248,0.0983046,0.151259
7,58,0.190128,0.0882168,0.147907
7,59,0.192236,0.0839705,0.145544
7,60,0.18213,0.102664,0.148018
7,61,0.198105,0.0996135,0.150331
7,62,0.199799,0.104413,0.164614
7,63,0.203463,0.124324,0.178075
7,64,0.210174,0.0929957,0.180562
7,65,0.218001,0.0925016,0.186224
7,66,0.222574,0.0929728,0.188135
7,67,0.226278,0.111208,0.191507
7,68,0.217048,0.114374,0.180438
7,69,0.248756,0.12767,0.182787
7,70,0.226695,0.120903,0.188601
7,71,0.219409,0.11539,0.19395
7,72,0.220947,0.0920431,0.194106
7,73,0.223757,0.0805909,0.187288
7,74,0.22741,0.129446,0.187788
7,75,0.251512,0.109552,0.203675
7,76,0.22631,0.109513,0.201348
7,77,0.221421,0.158557,0.208813
7,78,0.260414,0.101266,0.203758
7,79,0.224145,0.101227,0.194608
7,80,0.23111,0.0825041,0.189768
7,81,0.227908,0.0958312,0.197607
7,82,0.227891,0.116598,0.199101
7,83,0.237874,0.142529,0.206665
7,84,0.25817,0.117428,0.197048
7,85,0.239966,0.103291,0.206551
7,86,0.251164,0.138904,0.20953
7,87,0.241633,0.0948603,0.20673
7,88,0.266539,0.152552,0.207593
7,89,0.26755,0.131193,0.209988
7,90,0.262504,0.148862,0.213414
7,91,0.29633,0.136246,0.210236
7,92,0.262324,0.118349,0.183671
7,93,0.237805,0.0961086,0.182746
