Seed,Gen,MaxFitness,MinFitness,AvgFitness,MaxObjVal,MinObjVal,AvgObjVal
14,58,1.47059,1.25,1.37922,-16,-8,-13.52
14,59,1.72414,1.28205,1.47025,-21,-11,-15.96
14,60,1.47059,1.28205,1.45551,-16,-11,-15.6
14,61,1.47059,1.28205,1.41403,-16,-11,-14.5
14,62,1.47059,1.28205,1.3981,-16,-11,-14.08
14,63,1.47059,1.28205,1.37909,-16,-11,-13.58
14,64,1.47059,1.19048,1.34809,-16,-8,-12.74
14,65,1.47059,1.25,1.33098,-16,-10,-12.3
14,66,1.47059,1.28205,1.33175,-16,-10,-12.32
14,67,1.72414,1.21951,1.3462,-21,-9,-12.66
14,68,1.47059,1.21951,1.34329,-16,-9,-12.6
14,69,1.47059,1.19048,1.3657,-16,-8,-13.2
14,70,1.47059,1.21951,1.31789,-16,-9,-11.92
14,71,1.47059,1.11111,1.28193,-16,-5,-10.92
14,72,1.47059,1.11111,1.2848,-16,-5,-10.84
14,73,1.72414,1,1.20339,-21,0,-7.7
14,74,1.28205,1,1.16272,-11,0,-6.64
14,75,1.28205,1.11111,1.20537,-11,-5,-8.32
14,76,1.28205,1.11111,1.19567,-11,-5,-7.98
14,77,1.28205,1.08696,1.18609,-11,-4,-7.66
14,78,1.28205,1.04167,1.15229,-11,-2,-6.42
14,79,1.28205,1.11111,1.13162,-11,-2,-5.72
14,80,1.28205,1.04167,1.17001,-11,-2,-7.06
14,81,1.28205,1.08696,1.19095,-11,-4,-7.8
14,82,1.28205,1.11111,1.25345,-11,-4,-10
14,83,1.28205,1.11111,1.24089,-11,-5,-9.56
14,84,1.31579,1.11111,1.19942,-12,-5,-8.1
14,85,1.31579,1.11111,1.23636,-12,-5,-9.4
14,86,1.31579,1.11111,1.25565,-12,-5,-10.08
14,87,1.28205,1,1.25729,-11,0,-10.12
14,88,1.28205,1.11111,1.26154,-11,-5,-10.28
14,89,1.47059,1.11111,1.21745,-16,-5,-8.7
14,90,1.47059,1.11111,1.29767,-16,-5,-11.2
14,91,1.47059,1.11111,1.2742,-16,-5,-10.5
14,92,1.51515,1.11111,1.35001,-17,-5,-12.64
14,93,1.47059,1.28205,1.38679,-16,-11,-13.78
14,94,1.47059,1.28205,1.40942,-16,-11,-14.38
14,95,1.72414,1.28205,1.46435,-21,-11,-15.8
14,96,1.66667,1.42857,1.47367,-20,-15,-16.06
14,97,1.51515,1.42857,1.47064,-17,-15,-16
14,98,1.72414,1.42857,1.47314,-21,-15,-16.04
14,99,1.72414,1.28205,1.53111,-21,-11,-17.16
14,100,1.72414,1.19048,1.47671,-21,-8,-15.98
15,0,1.47059,0.78125,1.07262,-16,14,-2.34
15,1,1.47059,0.877193,1.05875,-16,7,-2.04
15,2,1.38889,0.806452,1.02593,-14,12,-0.72
15,3,1.31579,0.806452,1.09782,-12,12,-3.84
15,4,1.35135,0.793651,1.0065,-13,13,0.9
15,5,1.38889,0.862069,1.1114,-14,8,-4.58
15,6,1.35135,0.980392,1.17454,-13,1,-6.82
15,7,1.35135,0.980392,1.13885,-13,1,-5.66
15,8,1.35135,1.08696,1.1593,-13,-4,-6.56
15,9,1.35135,1.08696,1.13509,-13,-4,-5.8
15,10,1.31579,1.08696,1.145,-12,-4,-6.16
15,11,1.28205,1.11111,1.12518,-11,-4,-5.5
15,12,1.13636,1.11111,1.11313,-6,-4,-5.08
15,13,1.21951,0.980392,1.10838,-9,1,-4.86
15,14,1.13636,1.08696,1.10681,-6,-4,-4.82
15,15,1.13636,1.08696,1.11115,-6,-4,-5
15,16,1.28205,1.06383,1.10888,-11,-3,-4.88
15,17,1.19048,1.02041,1.1296,-8,-1,-5.7
15,18,1.19048,1.08696,1.13392,-8,-4,-5.88
15,19,1.16279,1.04167,1.11278,-7,-2,-5.06
15,20,1.13636,1,1.11369,-6,0,-5.08
15,21,1.16279,1,1.12371,-7,0,-5.48
15,22,1.16279,1.11111,1.12831,-7,0,-5.68
15,23,1.13636,1.02041,1.12546,-6,-1,-5.56
15,24,1.13636,1,1.12397,-6,0,-5.48
15,25,1.13636,1,1.12909,-6,0,-5.7
15,26,1.13636,1.11111,1.13586,-6,-5,-5.98
15,27,1.13636,1.11111,1.13535,-6,-5,-5.96
15,28,1.16279,1.13636,1.13689,-7,-5,-6.02
15,29,1.28205,1.06383,1.14052,-11,-3,-6.14
15,30,1.19048,1.06383,1.14792,-8,-3,-6.42
15,31,1.35135,1.11111,1.14312,-13,-5,-6.22
15,32,1.19048,1.08696,1.13841,-8,-4,-6.06
15,33,1.25,1.06383,1.15387,-10,-3,-6.62
15,34,1.25,1.11111,1.18378,-10,-5,-7.74
15,35,1.19048,1.11111,1.16183,-8,-5,-6.94
15,36,1.21951,1.11111,1.17218,-9,-5,-7.32
15,37,1.25,1.11111,1.16205,-10,-5,-6.92
15,38,1.19048,1.11111,1.15767,-8,-5,-6.78
15,39,1.19048,1.11111,1.1631,-8,-5,-6.98
15,40,1.25,1.04167,1.17844,-10,-2,-7.54
15,41,1.35135,1.04167,1.18629,-13,-2,-7.82
15,42,1.35135,1.06383,1.19061,-13,-3,-7.98
15,43,1.19048,1.16279,1.18881,-8,-7,-7.94
15,44,1.19048,1.11111,1.18833,-8,-5,-7.92
15,45,1.25,1.11111,1.18849,-10,-5,-7.92
15,46,1.19048,1.19048,1.19048,-8,-5,-8
15,47,1.25,1.19048,1.19167,-10,-5,-8.04
15,48,1.19048,1.16279,1.18937,-8,-7,-7.96
15,49,1.19048,1.06383,1.18684,-8,-3,-7.86
15,50,1.35135,1.19048,1.19369,-13,-3,-8.1
15,51,1.35135,1.13636,1.19858,-13,-6,-8.24
15,52,1.25,1.16279,1.18679,-10,-6,-7.86
15,53,1.25,1.16279,1.18702,-10,-7,-7.86
15,54,1.28205,1.16279,1.20219,-11,-7,-8.38
15,55,1.25,1.13636,1.18635,-10,-6,-7.84
15,56,1.19048,1.11111,1.18003,-8,-5,-7.62
15,57,1.19048,1.16279,1.17996,-8,-5,-7.62
15,58,1.19048,1.16279,1.17608,-8,-7,-7.48
15,59,1.21951,1.13636,1.18278,-9,-6,-7.72
15,60,1.19048,1.13636,1.17943,-8,-6,-7.6
15,61,1.19048,1.19048,1.19048,-8,-6,-8
15,62,1.35135,1.06383,1.1895,-13,-3,-7.94
15,63,1.19048,1.06383,1.18288,-8,-3,-7.7
15,64,1.19048,1.04167,1.1848,-8,-2,-7.78
15,65,1.21951,1.02041,1.18212,-9,-1,-7.68
15,66,1.21951,1.16279,1.18958,-9,-7,-7.96
15,67,1.21951,1.08696,1.17912,-9,-4,-7.58
15,68,1.25,1.04167,1.18173,-10,-2,-7.66
15,69,1.21951,1.11111,1.18947,-9,-5,-7.96
15,70,1.19048,1.19048,1.19048,-8,-5,-8
15,71,1.19048,1.16279,1.18992,-8,-7,-7.98
15,72,1.19048,1.11111,1.18889,-8,-5,-7.94
15,73,1.19048,1.19048,1.19048,-8,-5,-8
15,74,1.19048,1.19048,1.19048,-8,-5,-8
15,75,1.21951,1.11111,1.18781,-9,-5,-7.9
15,76,1.25,1.16279,1.19056,-10,-7,-8
15,77,1.35135,1.19048,1.19846,-13,-7,-8.26
15,78,1.35135,1.19048,1.19369,-13,-7,-8.1
15,79,1.35135,1.19048,1.19369,-13,-7,-8.1
15,80,1.35135,1.19048,1.20978,-13,-7,-8.6
15,81,1.35135,1.16279,1.20153,-13,-7,-8.34
15,82,1.19048,1.16279,1.18826,-8,-7,-7.92
15,83,1.25,1.06383,1.187,-10,-3,-7.86
15,84,1.19048,1.06383,1.17325,-8,-3,-7.36
15,85,1.35135,1.16279,1.18428,-13,-7,-7.76
15,86,1.19048,1.13636,1.17721,-8,-6,-7.52
15,87,1.35135,1.13636,1.18264,-13,-6,-7.7
15,88,1.31579,1.04167,1.18177,-12,-2,-7.66
15,89,1.21951,1.13636,1.17948,-9,-6,-7.6
15,90,1.21951,1.04167,1.18103,-9,-2,-7.64
15,91,1.35135,1.04167,1.187,-13,-2,-7.84
15,92,1.35135,1.16279,1.1904,-13,-7,-7.98
15,93,1.35135,1.16279,1.18871,-13,-7,-7.92
15,94,1.19048,1.04167,1.18017,-8,-2,-7.6
15,95,1.19048,0.980392,1.16733,-8,1,-7.02
15,96,1.19048,1.13636,1.18884,-8,-6,-7.94
15,97,1.19048,1.06383,1.18794,-8,-3,-7.9
15,98,1.25,1.19048,1.19167,-10,-3,-8.04
15,99,1.42857,1.06383,1.19334,-15,-3,-8.06
15,100,1.25,1.04167,1.19403,-10,-2,-8.1
16,0,1.38889,0.806452,1.07142,-14,12,-2.74
16,1,1.51515,0.847458,1.10724,-17,9,-4.18
16,2,1.47059,0.909091,1.09117,-16,5,-3.02
16,3,1.42857,0.925926,1.11749,-15,4,-4.54
16,4,1.28205,0.892857,1.06181,-11,6,-2.54
16,5,1.21951,0.892857,1.05077,-9,6,-2.02
16,6,1.21951,0.862069,1.02721,-9,8,-0.82
16,7,1.21951,0.862069,1.04902,-9,8,-1.7
16,8,1.21951,0.862069,1.03248,-9,8,-1.14
16,9,1.21951,0.943396,1.02543,-9,3,-0.98
16,10,1.21951,0.943396,1.015,-9,3,-0.58
16,11,1.04167,0.980392,1.00217,-2,1,-0.1
16,12,1.11111,1,1.00916,-5,1,-0.44
16,13,1.02041,0.980392,1.00165,-1,1,-0.08
16,14,1.02041,1,1.00082,-1,1,-0.04
16,15,1.04167,1,1.00083,-2,1,-0.04
16,16,1.11111,1,1.00641,-5,1,-0.3
16,17,1.06383,0.909091,0.9999,-3,5,0.02
16,18,1.04167,1,1.00167,-2,0,-0.08
16,19,1.02041,0.980392,1.00002,-1,1,0
16,20,1,0.943396,0.998099,0,3,0.1
16,21,1,0.943396,0.986023,0,3,0.74
16,22,1.04167,0.943396,0.978555,-2,3,1.14
16,23,1,0.943396,0.982235,0,3,0.94
16,24,1,0.862069,0.979128,0,8,1.12
16,25,1.11111,0.943396,0.997694,-5,3,0.14
16,26,1.04167,1,1.00083,-2,3,-0.04
16,27,1,1,1,0,3,0
16,28,1.04167,1,1.00124,-2,3,-0.06
16,29,1.13636,1,1.00314,-6,3,-0.14
16,30,1.13636,1,1.01992,-6,3,-0.88
16,31,1.28205,1,1.01191,-11,3,-0.5
16,32,1.13636,1,1.03294,-6,3,-1.46
16,33,1.13636,1,1.02385,-6,3,-1.06
16,34,1.13636,0.909091,1.00986,-6,5,-0.42
16,35,1.16279,0.961538,1.01396,-7,2,-0.6
16,36,1,0.909091,0.995467,0,5,0.24
16,37,1.11111,0.980392,1.00288,-5,1,-0.12
16,38,1.04167,0.980392,0.991422,-2,1,0.44
16,39,1.06383,0.961538,0.995898,-3,2,0.22
16,40,1.02041,0.980392,0.995114,-1,1,0.26
16,41,1.04167,0.980392,0.999425,-2,1,0.04
16,42,1.02041,0.980392,0.992645,-1,1,0.38
16,43,1,0.980392,0.987059,0,1,0.66
16,44,1.08696,0.980392,0.984877,-4,1,0.78
16,45,1,0.980392,0.983922,0,1,0.82
16,46,1,0.892857,0.980995,0,6,0.98
16,47,1,0.980392,0.985098,0,1,0.76
16,48,1,0.980392,0.980785,0,1,0.98
16,49,1.02041,0.925926,0.979363,-1,4,1.06
16,50,1.08696,0.943396,0.980304,-4,3,1.02
16,51,1.08696,0.925926,0.982476,-4,4,0.92
16,52,1.04167,0.925926,0.971074,-2,4,1.52
16,53,0.980392,0.961538,0.980015,1,2,1.02
16,54,1.08696,0.961538,0.982147,-4,2,0.92
16,55,1.02041,0.961538,0.980816,-1,2,0.98
16,56,1.11111,0.961538,0.978482,-5,2,1.12
16,57,1.08696,0.961538,0.978376,-4,2,1.12
16,58,0.980392,0.961538,0.975491,1,2,1.26
16,59,1.11111,0.892857,0.975977,-5,6,1.26
16,60,1,0.943396,0.967978,0,3,1.66
16,61,1.06383,0.961538,0.972257,-3,2,1.44
16,62,0.980392,0.961538,0.967195,1,2,1.7
16,63,0.980392,0.877193,0.968148,1,7,1.66
16,64,0.980392,0.961538,0.975868,1,7,1.24
16,65,0.980392,0.925926,0.971762,1,4,1.46
16,66,1,0.925926,0.9714,0,4,1.48
16,67,1.02041,0.909091,0.981019,-1,5,0.98
16,68,1,0.925926,0.981731,0,4,0.94
16,69,1,0.961538,0.983937,0,2,0.82
16,70,1,0.892857,0.984539,0,6,0.8
16,71,1,0.980392,0.988235,0,6,0.6
16,72,1,0.980392,0.981961,0,6,0.92
16,73,1.02041,0.961538,0.980469,-1,2,1
16,74,1.02041,0.980392,0.981193,-1,2,0.96
16,75,1,0.980392,0.980785,0,2,0.98
16,76,1.02041,0.980392,0.981993,-1,2,0.92
16,77,1.02041,0.980392,0.981585,-1,2,0.94
16,78,1,0.961538,0.980407,0,2,1
16,79,1,0.925926,0.979725,0,4,1.04
16,80,0.980392,0.961538,0.978507,1,2,1.1
16,81,1.02041,0.961538,0.976668,-1,2,1.2
16,82,1.04167,0.961538,0.98271,-2,2,0.9
16,83,1.02041,0.961538,0.976806,-1,2,1.2
16,84,1.02041,0.961538,0.981424,-1,2,0.96
16,85,1.04167,0.892857,0.983522,-2,6,0.86
16,86,1,0.961538,0.975506,0,2,1.26
16,87,1.06383,0.943396,0.975679,-3,3,1.26
16,88,1.08696,0.925926,0.981434,-4,4,0.96
16,89,1.08696,0.980392,0.983716,-4,4,0.84
16,90,1.08696,0.961538,0.988592,-4,2,0.6
16,91,1.08696,0.961538,1.00637,-4,2,-0.22
16,92,1.08696,0.980392,1.02515,-4,2,-1.1
16,93,1.21951,0.980392,1.06057,-9,1,-2.74
16,94,1.21951,0.961538,1.09241,-9,2,-4.06
16,95,1.21951,0.980392,1.07589,-9,1,-3.46
16,96,1.08696,0.980392,1.07278,-4,1,-3.34
16,97,1.08696,0.980392,1.06991,-4,1,-3.2
16,98,1.08696,0.980392,1.02302,-4,1,-1
16,99,1.08696,0.980392,1.03194,-4,1,-1.42
16,100,1.11111,0.980392,1.03391,-5,1,-1.52
17,0,1.5625,0.833333,1.06577,-18,10,-2.1
17,1,1.5625,0.877193,1.12701,-18,7,-5.06
17,2,1.38889,0.819672,1.11748,-14,11,-4.44
17,3,1.42857,0.862069,1.07395,-15,8,-2.74
17,4,1.28205,0.862069,1.02454,-11,8,-0.56
17,5,1.28205,0.862069,1.05995,-11,8,-2.36
17,6,1.31579,1,1.11127,-12,0,-4.86
17,7,1.31579,1,1.08258,-12,0,-3.56
17,8,1.16279,1,1.08671,-7,0,-3.84
17,9,1.31579,1,1.1096,-12,0,-4.74
17,10,1.31579,1.02041,1.10199,-12,-1,-4.44
17,11,1.25,1,1.1028,-10,0,-4.52
17,12,1.21951,1,1.1023,-9,0,-4.48
17,13,1.31579,1,1.12495,-12,0,-5.28
17,14,1.21951,1,1.13525,-9,0,-5.84
17,15,1.31579,1,1.14317,-12,0,-6.18
17,16,1.31579,1.02041,1.15663,-12,-1,-6.64
17,17,1.31579,1.11111,1.20393,-12,-5,-8.3
17,18,1.31579,1.13636,1.20291,-12,-6,-8.3
17,19,1.31579,1.13636,1.26479,-12,-6,-10.36
17,20,1.31579,1.13636,1.26297,-12,-6,-10.3
17,21,1.31579,1.13636,1.28779,-12,-6,-11.12
17,22,1.31579,1.28205,1.31309,-12,-11,-11.92
17,23,1.38889,1.16279,1.31159,-14,-7,-11.86
17,24,1.35135,1.16279,1.31038,-13,-7,-11.82
17,25,1.42857,1.16279,1.31431,-15,-7,-11.94
17,26,1.31579,1.25,1.31245,-12,-10,-11.9
17,27,1.42857,1.28205,1.31467,-15,-11,-11.96
17,28,1.42857,1.16279,1.31299,-15,-7,-11.9
17,29,1.35135,1.25,1.30844,-13,-10,-11.78
17,30,1.51515,1.25,1.29889,-17,-10,-11.48
17,31,1.31579,1.28205,1.29082,-12,-10,-11.26
17,32,1.28205,1.25,1.28013,-11,-10,-10.94
17,33,1.31579,1.28205,1.28273,-12,-10,-11.02
17,34,1.35135,1.21951,1.28222,-13,-9,-11
17,35,1.31579,1.21951,1.27522,-12,-9,-10.78
17,36,1.35135,1.19048,1.27237,-13,-8,-10.68
17,37,1.28205,1.06383,1.26079,-11,-3,-10.3
17,38,1.28205,1.28205,1.28205,-11,-3,-11
17,39,1.31579,1.28205,1.2834,-12,-3,-11.04
17,40,1.28205,1.13636,1.27914,-11,-6,-10.9
17,41,1.31579,1.13636,1.27917,-12,-6,-10.9
17,42,1.31579,1.13636,1.27985,-12,-6,-10.92
17,43,1.31579,1.25,1.28883,-12,-10,-11.2
17,44,1.31579,1.21951,1.29902,-12,-9,-11.5
17,45,1.31579,1.21951,1.27662,-12,-9,-10.8
17,46,1.31579,1.21951,1.30674,-12,-9,-11.72
17,47,1.42857,1.19048,1.31579,-15,-8,-11.98
17,48,1.38889,1.16279,1.31317,-14,-7,-11.9
17,49,1.38889,1.16279,1.30825,-14,-7,-11.76
17,50,1.31579,1.25,1.31447,-12,-10,-11.96
17,51,1.51515,1.16279,1.31743,-17,-7,-12.02
17,52,1.42857,1.16279,1.31303,-15,-7,-11.9
17,53,1.31579,1.31579,1.31579,-12,-7,-12
17,54,1.42857,1.16279,1.31641,-15,-7,-12
17,55,1.51515,1.31579,1.34543,-17,-7,-12.78
17,56,1.5625,1.28205,1.34553,-18,-11,-12.78
17,57,1.42857,1.16279,1.32108,-15,-7,-12.12
17,58,1.42857,1.31579,1.33897,-15,-7,-12.62
17,59,1.42857,1.31579,1.36255,-15,-7,-13.26
17,60,1.42857,1.13636,1.33023,-15,-6,-12.38
17,61,1.42857,1.28205,1.3738,-15,-11,-13.54
17,62,1.42857,1.31579,1.35639,-15,-11,-13.08
17,63,1.42857,1.28205,1.33613,-15,-11,-12.54
17,64,1.42857,1.28205,1.32753,-15,-11,-12.3
17,65,1.66667,1.25,1.36213,-20,-10,-13.2
17,66,1.42857,1.31579,1.38266,-15,-10,-13.78
17,67,1.42857,1.31579,1.42247,-15,-12,-14.84
17,68,1.42857,1.31579,1.42632,-15,-12,-14.94
17,69,1.66667,1.42857,1.43333,-20,-12,-15.1
17,70,1.42857,1.21951,1.42213,-15,-9,-14.82
17,71,1.42857,1.35135,1.42623,-15,-13,-14.94
17,72,1.51515,1.38889,1.42965,-17,-14,-15.02
17,73,1.51515,1.21951,1.43254,-17,-9,-15.06
17,74,1.42857,1.38889,1.41825,-15,-14,-14.74
17,75,1.42857,1.25,1.406,-15,-10,-14.42
17,76,1.42857,1.35135,1.40004,-15,-13,-14.28
17,77,1.38889,1.38889,1.38889,-14,-13,-14
17,78,1.6129,1.35135,1.39341,-19,-13,-14.1
17,79,1.38889,1.21951,1.38329,-14,-9,-13.84
17,80,1.47059,1.31579,1.37523,-16,-12,-13.62
17,81,1.38889,1.21951,1.35919,-14,-9,-13.18
17,82,1.38889,1.21951,1.3599,-14,-9,-13.2
17,83,1.38889,1.21951,1.34033,-14,-9,-12.66
17,84,1.38889,1.21951,1.35266,-14,-9,-13
17,85,1.38889,1.16279,1.3532,-14,-7,-13
17,86,1.38889,1.16279,1.28564,-14,-7,-11.04
17,87,1.38889,1.21951,1.36211,-14,-9,-13.26
17,88,1.51515,1.16279,1.33159,-17,-7,-12.34
17,89,1.51515,1.31579,1.39021,-17,-12,-13.98
17,90,1.38889,1.31579,1.3779,-14,-12,-13.7
17,91,1.42857,1.31579,1.3678,-15,-12,-13.42
17,92,1.51515,1.31579,1.37092,-17,-12,-13.48
17,93,1.51515,1.25,1.35576,-17,-10,-13.06
17,94,1.51515,1.31579,1.3964,-17,-10,-14.16
17,95,1.51515,1.31579,1.40374,-17,-12,-14.36
17,96,1.51515,1.31579,1.37447,-17,-12,-13.56
17,97,1.51515,1.28205,1.3605,-17,-11,-13.18
17,98,1.51515,1.16279,1.32868,-17,-7,-12.3
17,99,1.31579,1.28205,1.31511,-12,-11,-11.98
17,100,1.31579,1.28205,1.31583,-12,-11,-12
18,0,1.42857,0.806452,1.06317,-15,12,-2.3
18,1,1.5625,0.909091,1.15415,-18,5,-5.88
18,2,1.66667,0.78125,1.24341,-20,14,-8.88
18,3,1.72414,0.961538,1.32626,-21,2,-11.58
18,4,1.92308,0.961538,1.35195,-24,2,-11.94
18,5,1.92308,1.13636,1.48791,-24,-6,-15.86
18,6,1.85185,1.19048,1.53536,-23,-8,-16.76
18,7,1.92308,1.16279,1.56721,-24,-7,-17.2
18,8,1.92308,1.5625,1.71082,-24,-18,-20.68
18,9,1.92308,1.5625,1.772,-24,-18,-21.72
18,10,1.92308,1.5625,1.77427,-24,-18,-21.78
18,11,2,1.51515,1.78089,-25,-17,-21.9
18,12,1.78571,1.47059,1.77357,-22,-16,-21.78
18,13,1.78571,1.6129,1.74523,-22,-19,-21.3
18,14,1.78571,1.6129,1.70276,-22,-19,-20.56
18,15,1.78571,1.6129,1.70845,-22,-19,-20.66
18,16,1.92308,1.6129,1.74921,-24,-19,-21.36
18,17,1.78571,1.51515,1.77669,-22,-17,-21.84
18,18,1.78571,1.47059,1.77941,-22,-16,-21.88
18,19,1.85185,1.47059,1.7749,-23,-16,-21.8
18,20,1.78571,1.6129,1.78226,-22,-19,-21.94
18,21,1.85185,1.51515,1.77375,-23,-17,-21.78
18,22,1.92308,1.6129,1.78262,-24,-19,-21.94
18,23,1.92308,1.72414,1.78875,-24,-21,-22.04
18,24,1.78571,1.66667,1.78095,-22,-20,-21.92
18,25,1.78571,1.72414,1.78325,-22,-21,-21.96
18,26,1.78571,1.66667,1.7821,-22,-20,-21.94
18,27,1.78571,1.51515,1.76076,-22,-17,-21.58
18,28,1.85185,1.47059,1.76056,-23,-16,-21.54
18,29,1.85185,1.5625,1.76557,-23,-18,-21.66
18,30,1.78571,1.51515,1.77423,-22,-17,-21.8
18,31,1.78571,1.47059,1.7437,-22,-16,-21.3
18,32,1.78571,1.47059,1.73763,-22,-16,-21.18
18,33,1.92308,1.47059,1.76354,-24,-16,-21.6
18,34,1.78571,1.66667,1.77348,-22,-20,-21.8
18,35,1.78571,1.72414,1.78448,-22,-21,-21.98
18,36,1.78571,1.6129,1.78103,-22,-19,-21.92
18,37,1.92308,1.72414,1.78723,-24,-21,-22.02
18,38,1.78571,1.47059,1.76621,-22,-16,-21.64
18,39,1.78571,1.66667,1.7821,-22,-20,-21.94
18,40,1.78571,1.6129,1.78226,-22,-19,-21.94
18,41,1.78571,1.66667,1.78333,-22,-20,-21.96
18,42,1.78571,1.6129,1.77865,-22,-19,-21.88
18,43,1.78571,1.66667,1.77972,-22,-20,-21.9
18,44,1.78571,1.42857,1.71696,-22,-15,-20.82
18,45,1.78571,1.6129,1.74416,-22,-19,-21.3
18,46,1.92308,1.51515,1.73887,-24,-17,-21.18
18,47,1.78571,1.6129,1.72511,-22,-19,-20.98
18,48,1.78571,1.66667,1.69286,-22,-20,-20.44
18,49,1.78571,1.66667,1.70476,-22,-20,-20.64
18,50,1.78571,1.5625,1.6721,-22,-18,-20.08
18,51,1.66667,1.5625,1.6625,-20,-18,-19.92
18,52,1.66667,1.42857,1.66083,-20,-15,-19.88
18,53,1.78571,1.66667,1.66905,-22,-15,-20.04
18,54,1.66667,1.42857,1.65203,-20,-15,-19.7
18,55,1.66667,1.5625,1.66351,-20,-18,-19.94
18,56,1.66667,1.51515,1.66155,-20,-17,-19.9
18,57,1.85185,1.42857,1.66561,-23,-15,-19.96
18,58,1.66667,1.42857,1.62649,-20,-15,-19.16
18,59,1.72414,1.66667,1.66782,-21,-15,-20.02
18,60,1.72414,1.66667,1.66782,-21,-15,-20.02
18,61,1.72414,1.5625,1.66918,-21,-18,-20.04
18,62,1.78571,1.66667,1.67143,-22,-18,-20.08
18,63,1.66667,1.25,1.65833,-20,-10,-19.8
18,64,1.72414,1.6129,1.66674,-21,-19,-20
18,65,1.66667,1.42857,1.6619,-20,-15,-19.9
18,66,1.72414,1.35135,1.65675,-21,-13,-19.78
18,67,1.66667,1.66667,1.66667,-20,-13,-20
18,68,1.66667,1.66667,1.66667,-20,-13,-20
18,69,1.66667,1.42857,1.65975,-20,-13,-19.86
18,70,1.72414,1.5625,1.66688,-21,-18,-20
18,71,1.66667,1.6129,1.66344,-20,-19,-19.94
18,72,1.85185,1.66667,1.67152,-23,-19,-20.08
18,73,1.72414,1.66667,1.66782,-21,-19,-20.02
18,74,1.66667,1.42857,1.6619,-20,-15,-19.9
18,75,1.66667,1.5625,1.66458,-20,-18,-19.96
18,76,1.72414,1.42857,1.63979,-21,-15,-19.46
18,77,1.66667,1.25,1.59696,-20,-10,-18.52
18,78,1.85185,1.25,1.58698,-23,-10,-18.22
18,79,1.66667,1.42857,1.57619,-20,-15,-18.1
18,80,1.66667,1.42857,1.60476,-20,-15,-18.7
18,81,1.66667,1.42857,1.6275,-20,-15,-19.18
18,82,1.66667,1.5625,1.66458,-20,-18,-19.96
18,83,1.66667,1.5625,1.66458,-20,-18,-19.96
18,84,1.66667,1.5625,1.66458,-20,-18,-19.96
18,85,1.66667,1.5625,1.65208,-20,-18,-19.72
18,86,1.66667,1.42857,1.63488,-20,-15,-19.38
18,87,1.66667,1.5625,1.64583,-20,-18,-19.6
18,88,1.66667,1.42857,1.64,-20,-15,-19.48
18,89,1.66667,1.35135,1.64558,-20,-13,-19.58
18,90,1.66667,1.5625,1.60417,-20,-18,-18.8
18,91,1.85185,1.5625,1.64329,-23,-18,-19.54
18,92,1.66667,1.42857,1.64464,-20,-15,-19.56
18,93,1.72414,1.42857,1.61067,-21,-15,-18.82
18,94,1.66667,1.42857,1.54762,-20,-15,-17.5
18,95,1.66667,1.35135,1.50322,-20,-13,-16.56
18,96,1.66667,1.38889,1.55159,-20,-14,-17.58
18,97,1.66667,1.42857,1.65131,-20,-15,-19.68
18,98,1.66667,1.6129,1.64731,-20,-19,-19.64
18,99,1.66667,1.38889,1.63342,-20,-14,-19.36
18,100,1.66667,1.42857,1.62388,-20,-15,-19.16
19,0,1.47059,0.833333,1.1039,-16,10,-3.82
19,1,1.31579,0.847458,1.03245,-12,9,-1.12
19,2,1.31579,0.847458,1.03799,-12,9,-1.2
19,3,1.35135,0.847458,0.990296,-13,9,1.12
19,4,1.21951,0.793651,0.967113,-9,13,2.08
19,5,1.08696,0.892857,0.991013,-4,6,0.62
19,6,1.08696,0.877193,1.00271,-4,7,0.08
19,7,1.13636,0.862069,0.983026,-6,8,1.12
19,8,1.08696,0.862069,0.961323,-4,8,2.2
19,9,1.08696,0.847458,0.964052,-4,9,2.14
19,10,1.19048,0.806452,0.949765,-8,12,2.98
19,11,1.13636,0.793651,0.906915,-6,13,5.44
19,12,0.961538,0.806452,0.917545,2,12,4.66
19,13,0.943396,0.806452,0.921836,3,12,4.36
19,14,1.04167,0.925926,0.943628,-2,4,3
19,15,1.04167,0.909091,0.947955,-2,5,2.76
19,16,1.06383,0.943396,0.950522,-3,3,2.62
19,17,0.961538,0.892857,0.942749,2,6,3.04
19,18,0.943396,0.943396,0.943396,3,6,3
19,19,1.06383,0.925926,0.945106,-3,4,2.92
19,20,0.943396,0.925926,0.940601,3,4,3.16
19,21,0.961538,0.925926,0.936072,2,4,3.42
19,22,1.04167,0.909091,0.938413,-2,5,3.3
19,23,0.961538,0.925926,0.936113,2,4,3.42
19,24,0.980392,0.925926,0.945497,1,4,2.9
19,25,0.980392,0.909091,0.939472,1,5,3.24
19,26,0.961538,0.909091,0.942657,2,5,3.06
19,27,0.961538,0.925926,0.953664,2,4,2.44
19,28,0.961538,0.925926,0.941407,2,4,3.12
19,29,1.06383,0.925926,0.952923,-3,4,2.5
19,30,1.06383,0.925926,0.965449,-3,4,1.84
19,31,0.961538,0.925926,0.959039,2,4,2.14
19,32,1,0.925926,0.958049,0,4,2.2
19,33,0.961538,0.943396,0.959725,2,3,2.1
19,34,0.961538,0.943396,0.961176,2,3,2.02
19,35,1.06383,0.877193,0.962289,-3,7,1.98
19,36,0.980392,0.925926,0.963103,1,4,1.92
